S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
1,355678,184,15613,373,2711,AD,MBC
2,380992,183.5,16060,397,2621,CS,OC
3,297994,180,20628,585,2735,AD,OC
4,406588,179.505,20822,597,3830,EC,OC
5,376916,179.5,20995,611,2706,SC,OC
6,264149,178.5,22449,678,4957,CS,BC
7,388204,178.5,22667,690,1399,CS,SC
8,362583,178,22982,701,1210,CS,BC
9,344778,178,23375,725,5901,EC,SC
10,349531,177.76,23550,731,2641,IT,OC
11,359948,176,26363,877,2621,CS,OC
12,367001,175,27315,938,1324,CS,MBC
13,268912,175,27491,952,2702,CD,OC
14,332808,174.01,28661,1027,2711,CD,BC
15,254154,174,28966,1048,2618,CS,BC
16,244833,173,30155,1140,2702,FD,OC
17,345911,173,30600,1176,1324,IT,MBC
18,322154,172,31886,1262,2609,CY,OC
19,240217,172,31906,1264,1013,CS,MBC
20,366271,171.395,32974,1329,2377,CE,SCA
21,405643,170.685,33755,1402,2702,AL,MBC
22,267828,170.605,33774,1408,1014,CS,BC
23,259906,170.5,34181,1438,5986,EC,OC
24,300133,170.5,34209,1442,2764,AM,OC
25,404275,170.5,34299,1451,2615,EE,SC
26,308285,170,34626,1478,2710,IT,MBC
27,270916,170,34916,1498,2711,AL,OC
28,258958,170,34996,1506,1128,CS,BC
29,242696,169.615,35171,1521,3011,CS,SC
30,311285,169.5,35476,1543,2711,AL,BC
31,298575,168.545,36722,1652,2712,AE,BC
32,302320,167.5,38586,1805,4929,CS,OC
33,367513,167.5,38612,1808,2723,CS,OC
34,297267,167,39237,1864,2711,CD,MBC
35,270400,165.5,41510,2064,2711,EE,BC
36,352957,164.5,42913,2180,2025,CS,SC
37,273466,164.24,43415,2220,5009,CE,OC
38,324743,164.045,43441,2223,1237,CS,OC
39,258478,163.815,44118,2273,3019,CS,OC
40,333801,163.5,44477,2310,1013,IT,OC
41,270787,163.5,44662,2324,2708,CE,OC
42,381845,163,45321,2396,1113,IT,MBC
43,344550,162.955,45583,2408A,3830,CS,BC
44,361686,162.85,45597,2409,1304,CS,MBC
45,362335,162.77,45610,2412,2620,BM,OC
46,328617,162.68,45630,2414,2736,AD,OC
47,409157,162.635,45638,2415,2328,BM,OC
48,368136,162.625,45642,2416,2606,CS,OC
49,353059,162.58,45648,2417,1504,CS,MBC
50,346654,162.56,45650,2417A,2722,CI,BC
51,403653,162.56,45651,2418,2620,CS,OC
52,388330,162.525,45658,2420,3795,CS,OC
53,398201,162.505,45660,2421,4917,AG,OC
54,402430,162.5,45748,2425,2610,EE,OC
55,374388,162.5,45765,2427,2642,CS,OC
56,404078,162.5,45767,2428,3843,CS,OC
57,287461,162.5,45777,2430,1311,AO,BC
58,261086,162.5,45796,2431,2005,CE,BC
59,316546,162.5,45799,2432,1306,CS,MBC
60,227522,162.5,45837,2433,2702,CD,BC
61,385010,162.5,45843,2434,2719,AD,BC
62,256056,162.5,45858,2436,1015,CS,BC
63,297406,162.5,45898,2438,3826,BM,BC
64,296932,162.5,45900,2439,2653,AD,BC
65,308453,162.5,45919,2441,2639,CS,BC
66,316321,162.5,45949,2443,2618,AM,OC
67,274662,162.5,45950,2444,5865,AD,BC
68,340495,162.5,45956,2445,2,AP,BC
69,267163,162.5,45973,2446,1128,CS,MBC
70,286941,162.5,45979,2447,1112,EC,MBC
71,256821,162.5,46007,2449,1210,IT,MBC
72,388847,162.5,46008,2450,1128,EC,OC
73,254820,162.5,46029,2451,1211,RM,OC
74,345711,162.5,46047,2452,1210,CS,SC
75,303074,162.5,46049,2453,1324,AD,OC
76,237737,162.5,46054,2454,1210,IT,MBC
77,339496,162.5,46066,2457,1210,CS,MBC
78,326642,162.5,46077,2458,2005,ME,BC
79,375727,162.5,46084,2459,5832,CS,BC
80,358391,162.5,46115,2460,4020,CS,BC
81,382626,162.5,46123,2462,5907,AD,OC
82,324915,162.5,46130,2463,1014,XC,OC
83,288672,162.5,46182,2465,1140,CS,OC
84,232246,162.5,46206,2467,2618,CS,BC
85,263721,162.5,46210,2468,1216,BM,OC
86,235082,162.5,46218,2470,2763,CS,OC
87,321937,162.5,46230,2471,1419,EC,MBC
88,287137,162.5,46256,2472,2006,PS,BC
89,361195,162.5,46277,2473,2,LE,MBC
90,299598,162.5,46283,2474,1419,AD,MBC
91,341869,162.5,46289,2475,1304,CS,MBC
92,289864,162.5,46331,2477,1324,IT,MBC
93,368199,162.44,46351,2479,1519,CS,OC
94,330676,162.44,46352,2480,2708,EC,OC
95,259633,162.42,46353,2481,3011,BT,BC
96,334053,162.41,46356,2482,1518,CS,OC
97,344574,162.365,46362,2484,2615,CS,SC
98,305912,162.34,46367,2485,1324,CS,MBC
99,227666,162.34,46368,2486,1211,FD,OC
100,287965,162.315,46376,2488,3811,CS,OC
101,249739,162.31,46378,2489,2769,FD,OC
102,367214,162.285,46382,2490,3810,AD,OC
103,351835,162.275,46384,2491,1149,IT,MBC
104,309057,162.22,46390,2492,2764,AM,BC
105,358054,162.095,46410,2495,1238,EE,OC
106,276372,162.065,46414,2496,2603,CS,SC
107,377663,162.01,46421,2497A,2624,IT,OC
108,241736,162,46433,2498,2659,EC,OC
109,289017,162,46443,2499,2,CR,BC
110,239793,162,46499,2500,1211,BT,OC
111,353345,162,46523,2501,3807,IT,OC
112,245846,162,46535,2502,2618,EC,MBC
113,211213,162,46544,2503,1216,CS,BC
114,273590,162,46556,2504,2702,FD,BC
115,224902,162,46558,2505,1307,CS,OC
116,357884,162,46566,2506,2708,CS,BC
117,321168,162,46570,2507,4023,CS,BC
118,213598,162,46572,2508,1304,RM,BC
119,373341,162,46600,2509,1114,IT,OC
120,308565,162,46623,2510,1432,AD,MBC
121,289161,162,46639,2511,2369,CS,SC
122,311179,162,46650,2512,3805,EC,OC
123,362586,162,46673,2513,2702,EE,BC
124,317503,162,46681,2514,2721,CS,BC
125,265548,162,46699,2515,2706,IT,MBC
126,257144,162,46715,2517,1118,CS,MBC
127,273808,162,46723,2518,1013,IT,MBC
128,290546,162,46726,2519,1210,IT,BC
129,255094,162,46733,2520,1128,AD,BC
130,350761,162,46735,2521,2709,IT,BC
131,305807,162,46782,2523,5008,MG,MBC
132,323828,162,46792,2524,1210,AD,OC
133,295872,162,46807,2525,3016,CS,OC
134,299910,162,46811,2527,2347,EC,OC
135,335470,162,46817,2529,4965,CS,MBC
136,246996,162,46823,2530,1113,CB,BC
137,383017,162,46874,2532,1211,EE,MBC
138,342525,162,46900,2533,2708,AE,BC
139,315862,162,46947,2535,2710,TS,OC
140,289120,162,46968,2537,2722,CI,MBC
141,206978,162,46970,2538,2702,CS,BCM
142,245443,162,46993,2539,5901,EE,BC
143,280150,162,46994,2540,5008,CE,BC
144,357653,162,47002,2542,2718,EC,SC
145,235052,162,47005,2543,2710,AD,MBC
146,268518,162,47017,2545,2712,TX,OC
147,372484,162,47022,2546,2327,CS,OC
148,358671,162,47028,2547,1412,EC,OC
149,256957,162,47040,2548,2704,AD,BC
150,352262,162,47045,2549,1112,EC,BC
151,381752,162,47056,2550,2641,CS,OC
152,266800,162,47063,2551,2702,EE,MBC
153,264070,162,47071,2552,2740,CS,OC
154,354696,162,47104,2553,2719,CJ,OC
155,266408,162,47148,2554,2710,IT,SC
156,365750,161.945,47168,2557,3810,IT,BCM
157,397831,161.815,47182,2560,1116,CS,OC
158,347054,161.78,47184,2561,3830,CS,SC
159,303137,161.755,47191,2562,2632,CS,OC
160,215292,161.56,47222,2565,2617,MD,OC
161,381496,161.56,47224,2566,2623,CS,BC
162,258617,161.525,47229,2567,2702,EC,SC
163,298255,161.5,47243,2570,3826,CS,MBC
164,237706,161.5,47260,2571,1120,CS,MBC
165,357163,161.5,47268,2572,2615,MT,BC
166,365948,161.5,47282,2575,2634,AD,MBC
167,252810,161.5,47301,2577,1504,CS,SC
168,337013,161.5,47322,2579,3810,BM,SC
169,378520,161.5,47409,2580,5832,IT,BCM
170,294235,161.5,47410,2581,2739,CS,BCM
171,322591,161.5,47416,2582,2328,SC,OC
172,222568,161.5,47445,2584,1149,CS,BC
173,280940,161.5,47451,2585,2005,ME,SCA
174,319204,161.5,47456,2586,2656,AD,BC
175,277244,161.5,47467,2587,2620,IT,OC
176,340457,161.5,47493,2589,3018,CS,OC
177,408781,161.5,47497,2590,2751,IT,OC
178,289194,161.5,47539,2593,2721,CS,MBC
179,229952,161.5,47564,2596,5986,EC,OC
180,333120,161.5,47574,2597,4995,CS,OC
181,244021,161.5,47619,2598,2302,CS,OC
182,364085,161.5,47640,2600,1605,CS,OC
183,286124,161.5,47642,2601,2764,CS,MBC
184,265252,161.5,47657,2602,4960,EE,OC
185,296803,161.5,47680,2603,2725,CS,BC
186,268249,161.5,47688,2604,1013,IT,BC
187,240803,161.5,47701,2605,3019,CS,OC
188,203492,161.5,47718,2607,3819,CS,OC
189,309639,161.5,47719,2608,4954,EC,BC
190,331061,161.5,47747,2610,2750,CB,OC
191,361477,161.5,47750,2611,2740,CS,OC
192,347236,161.5,47751,2612,1304,EC,BC
193,321305,161.5,47752,2613,1211,EC,SC
194,316663,161.5,47764,2615,1128,SC,OC
195,217528,161.5,47773,2617,2702,CD,MBC
196,242343,161.5,47795,2619,4962,EC,SC
197,375192,161.5,47830,2621,3011,CS,MBC
198,364722,161.5,47846,2622,2343,HT,OC
199,256240,161.5,47849,2623,3011,IT,SC
200,337046,161.5,47863,2624,5009,EE,OC
201,366810,161.5,47886,2626,3016,CS,MBC
202,404278,161.5,47895,2627,2642,AD,OC
203,316998,161.5,47904,2629,2341,EC,OC
204,372047,161.495,47907,2630,1422,EC,SC
205,276761,161.485,47908,2631,5910,IT,OC
206,384221,161.42,47920,2633A,2739,EE,OC
207,303836,161.355,47931,2634,5008,MF,BC
208,381798,161.325,47934,2637,3465,EC,SC
209,315264,161.32,47935,2638,2608,AD,OC
210,410540,161.19,47955,2640,2702,SE,OC
211,409375,161.12,47965,2643,2717,CS,OC
212,296966,161.11,47967,2644,2743,AG,OC
213,374796,161.095,47969,2645,1216,AD,OC
214,251303,161.02,47981,2646,2618,AM,MBC
215,262675,161,47984,2648,1149,EC,OC
216,301670,161,48005,2649,1432,CB,OC
217,309641,161,48035,2651,2618,CS,SC
218,270026,161,48044,2653,1304,EC,MBC
219,314869,161,48049,2654,2747,EC,OC
220,317078,161,48069,2655,1120,CS,BC
221,355614,161,48146,2657,2711,AL,MBC
222,213116,161,48174,2658,1120,IT,OC
223,339993,161,48194,2659,2739,EC,OC
224,349869,161,48195,2660,2621,AD,BC
225,375855,161,48239,2661,1324,CS,BC
226,212945,161,48240,2662,4980,CS,OC
227,355401,161,48251,2663,2739,AD,MBC
228,320629,161,48285,2664,1422,CS,SC
229,297884,161,48292,2665,2702,EI,OC
230,244905,161,48322,2666,2618,EC,BC
231,279844,161,48324,2667,2702,CB,BC
232,337704,161,48331,2668,2711,CH,OC
233,384905,161,48344,2670,1424,CS,OC
234,207147,161,48360,2672,2729,CS,OC
235,272246,161,48362,2673,1216,CS,BC
236,221158,161,48367,2674,1533,CS,MBC
237,213998,161,48389,2675,4917,CS,BC
238,293323,161,48418,2676,2620,CS,BC
239,210596,161,48434,2677,1324,IT,BC
240,310469,161,48442,2678,2745,CS,OC
241,373256,161,48446,2679,1441,CS,OC
242,332582,161,48475,2683,1317,AD,MBC
243,266037,161,48478,2684,2722,EC,BCM
244,271608,161,48514,2688,1324,CS,BC
245,258968,161,48573,2693,1422,IT,SC
246,300416,161,48594,2695,2601,EC,OC
247,290028,161,48628,2696,1316,EC,OC
248,273498,160.985,48648,2700,3464,CS,SC
249,265780,160.955,48653,2701,3819,AD,OC
250,378277,160.9,48663,2705,2601,EC,OC
251,354909,160.86,48668,2707,2726,AO,OC
252,338933,160.725,48688,2711,2702,EI,MBC
253,266016,160.7,48691,2713,1210,IT,BC
254,403644,160.655,48700,2716,2708,AE,MBC
255,395000,160.635,48702,2717,1306,EC,OC
256,200484,160.54,48711,2718,1216,EC,OC
257,341102,160.54,48712,2719,4983,CS,OC
258,208635,160.5,48751,2721,2712,ME,MBC
259,329218,160.5,48781,2723,1419,IT,SC
260,331888,160.5,48791,2724,2710,CD,OC
261,321253,160.5,48804,2725,4934,EC,OC
262,258699,160.5,48818,2726,2005,IB,BC
263,350446,160.5,48823,2727,1304,AM,BC
264,333095,160.5,48831,2728,1128,EC,MBC
265,360126,160.5,48891,2732,1307,CS,BC
266,320557,160.5,48938,2733,2708,AG,MBC
267,326264,160.5,48950,2734,1307,CS,MBC
268,296133,160.5,48972,2735,3803,CS,OC
269,378342,160.5,49009,2738,2342,EE,OC
270,343268,160.5,49019,2739,2710,EC,BC
271,314636,160.5,49026,2741,2620,EE,SC
272,264570,160.5,49041,2742,2636,CS,BC
273,275207,160.5,49043,2743,1120,CS,BC
274,286986,160.5,49046,2744,2005,IB,BC
275,267469,160.5,49064,2745,3817,EC,OC
276,256196,160.5,49073,2746,2750,CS,BC
277,287202,160.5,49097,2748,1450,EC,BC
278,351098,160.5,49139,2750,2377,EE,SC
279,378854,160.5,49154,2751,1233,CS,BC
280,335020,160.5,49164,2753,5008,CN,SC
281,365700,160.5,49174,2754,2345,CS,OC
282,382063,160.5,49179,2755,2620,TS,OC
283,400968,160.5,49203,2757,3830,CS,MBC
284,334172,160.5,49221,2758,2711,EE,MBC
285,373582,160.5,49277,2760,1014,EC,SC
286,384972,160.5,49307,2762,1419,CI,OC
287,389031,160.5,49313,2764,1219,CH,MBC
288,362872,160.5,49335,2765,1233,EC,MBC
289,347572,160.5,49388,2768,2349,BM,OC
290,353609,160.5,49421,2769,2643,CS,MBC
291,383269,160.42,49442,2771,2709,EE,OC
292,298565,160.415,49444,2773,1317,IT,SC
293,272931,160.395,49448,2774,2718,EE,BC
294,280512,160.32,49459,2776,4917,AD,OC
295,245499,160.24,49468,2776A,2708,IT,BC
296,203636,160.23,49473,2777,2740,CS,OC
297,378367,160.185,49480,2779,2722,CS,SC
298,230913,160.185,49481,2780,3011,AU,OC
299,388432,160.175,49486,2780A,2706,IT,BC
300,241826,160.155,49488,2781,2607,CS,MBC
301,231645,160.135,49493,2782,2613,IT,OC
302,372470,160.1,49499,2784,1233,EE,OC
303,411351,160.065,49505,2785,2624,FD,OC
304,228348,160.04,49507,2786,5986,EC,BC
305,280004,160,49538,2788,3021,CS,MBC
306,267667,160,49543,2789,2739,CB,OC
307,221971,160,49555,2791,2624,EE,OC
308,239865,160,49562,2792,2653,EE,MBC
309,367061,160,49567,2794,3807,CS,MBC
310,267814,160,49597,2796,1324,IT,BC
311,202830,160,49625,2797,1316,MZ,OC
312,290012,160,49626,2798,1210,EC,OC
313,254016,160,49628,2799,2726,CS,OC
314,225934,160,49703,2801,1325,CS,OC
315,200086,160,49730,2802,2711,AL,BC
316,308809,160,49757,2803,1419,EC,BC
317,314948,160,49779,2805,2719,EE,OC
318,371704,160,49787,2806,1419,AM,BC
319,358487,160,49791,2807,3807,EC,OC
320,320541,160,49798,2808,2621,CS,OC
321,349545,160,49821,2809,5008,CN,BC
322,299056,160,49823,2810,4670,CS,OC
323,259028,160,49845,2811,1324,AD,OC
324,297155,160,49848,2812,3830,EE,OC
325,282102,160,49850,2813,1419,CE,OC
326,315997,160,49864,2815,2726,FD,OC
327,265960,160,49874,2816,3825,CS,MBC
328,334835,160,49887,2817,5907,CS,BC
329,257564,160,49890,2818,1207,CS,OC
330,219925,160,49891,2819,1408,IT,BC
331,367902,160,49902,2820,2706,AD,OC
332,367353,160,49909,2821,1324,SC,OC
333,235440,160,49916,2822,1122,CS,OC
334,227657,160,49919,2823,1413,EC,OC
335,311800,160,49925,2824,4023,EC,OC
336,303365,160,49938,2825,2618,AD,OC
337,282073,160,49942,2826,2722,CS,SC
338,402601,160,49958,2827,1422,EC,MBC
339,264269,160,49961,2828,1419,CI,BC
340,345224,160,49962,2829,1237,CS,OC
341,292566,160,49997,2831,1216,CI,OC
342,382273,160,50027,2833,1450,ME,MBC
343,318846,160,50052,2835,1216,CS,MBC
344,378941,160,50120,2836,2,PP,SC
345,288973,160,50121,2837,4974,EE,SC
346,228262,160,50139,2838,1211,EE,BC
347,253593,160,50149,2839,3464,CS,BC
348,373204,160,50169,2841,1419,CB,OC
349,230721,160,50190,2842,2607,BT,OC
350,361543,159.97,50213,2844,1207,CS,BC
351,247146,159.9,50220,2845,2615,CE,SC
352,242574,159.86,50227,2846A,2726,IT,OC
353,322270,159.815,50230,2847,2634,IT,OC
354,347485,159.705,50240,2849,1317,AD,SC
355,276307,159.68,50245,2851,2711,EC,SCA
356,379347,159.63,50253,2852,2,LE,SC
357,403359,159.615,50256,2853,4934,CS,OC
358,277132,159.56,50260,2855,2702,AG,OC
359,304976,159.5,50290,2859,2345,CS,MBC
360,245227,159.5,50327,2860,4680,CS,BC
361,310990,159.5,50363,2861,2601,EC,BC
362,329789,159.5,50375,2862,2722,EC,SC
363,355078,159.5,50401,2864,2620,IT,BC
364,251551,159.5,50436,2866,4974,EE,BC
365,226691,159.5,50446,2867,1324,AD,BC
366,307349,159.5,50491,2868,1509,EC,OC
367,320013,159.5,50518,2869,5910,EC,OC
368,373928,159.5,50525,2870,1211,CH,OC
369,326483,159.5,50526,2871,1128,EC,BC
370,233238,159.5,50540,2872,2719,EC,BC
371,388133,159.5,50568,2874,5832,CS,BC
372,290213,159.5,50571,2875,2722,EE,OC
373,247039,159.5,50574,2876,1316,EC,BC
374,295585,159.5,50585,2878,1301,IT,OC
375,229938,159.5,50616,2880,2718,CE,OC
376,395494,159.5,50639,2881,2710,AD,BC
377,266061,159.5,50705,2883,2624,AD,OC
378,336259,159.5,50716,2884,1516,EE,MBC
379,245257,159.5,50794,2887,4989,AG,OC
380,226997,159.5,50832,2890,1210,IT,BC
381,300534,159.5,50856,2891,2347,AG,OC
382,328721,159.5,50878,2892,2707,EE,OC
383,354019,159.5,50905,2894,2625,AG,OC
384,351367,159.5,50921,2896,1409,BM,OC
385,246137,159.475,50961,2901,2345,AD,OC
386,256715,159.46,50963,2902,2610,CS,OC
387,281559,159.365,50972,2903,2704,CS,SC
388,282141,159.34,50977,2904,5,CS,SC
389,310047,159.2,50996,2905,3805,AO,OC
390,363410,159.13,51007,2906,3826,CE,OC
391,308412,159,51033,2907,2327,CS,BC
392,315654,159,51066,2909,2711,IT,ST
393,213029,159,51069,2910,1309,EC,OC
394,299075,159,51078,2911,2719,EC,BC
395,281718,159,51084,2912,1304,EC,MBC
396,251824,159,51089,2913,1409,CS,MBC
397,234720,159,51100,2915,5910,CS,BC
398,245749,159,51113,2916,2630,CS,OC
399,255111,159,51209,2921,5910,IT,MBC
400,371818,159,51264,2923,4982,CS,OC
401,232884,159,51291,2925,1412,CS,OC
402,402098,159,51310,2926,1605,CS,BC
403,337662,159,51331,2928,1210,EC,OC
404,269730,159,51340,2929,3011,IT,BC
405,320230,159,51351,2930,3805,BM,OC
406,300577,159,51373,2932,2636,EC,BC
407,313773,159,51395,2933,1501,EC,BC
408,355559,159,51413,2934,1419,EC,BC
409,331857,159,51427,2935,5910,CB,OC
410,392335,159,51435,2936,1210,AD,BC
411,321963,159,51436,2937,1210,AD,BC
412,241043,159,51444,2938,3841,CS,MBC
413,325927,159,51481,2941,2702,SE,BC
414,253400,159,51491,2942,2608,CS,BC
415,385504,159,51503,2943,2722,IT,SC
416,343405,159,51505,2944,5,AM,OC
417,287331,159,51508,2945,1317,AL,BC
418,239089,159,51519,2947,1216,CI,BC
419,227762,159,51541,2949,1306,CS,BC
420,284979,159,51550,2950,2751,IT,BC
421,256148,159,51555,2951,1211,BM,BC
422,353050,159,51559,2952,5,IT,MBC
423,373318,159,51599,2954,1322,IT,OC
424,208656,159,51619,2955,2719,CJ,BC
425,252295,159,51620,2956,2711,ME,OC
426,336210,159,51622,2957,2642,CS,BC
427,295559,159,51626,2958,5,IT,BC
428,304544,159,51627,2959,2718,MZ,OC
429,303729,159,51655,2960,2610,EC,OC
430,383261,159,51660,2962,2607,CS,BC
431,337475,159,51663,2963,3016,CS,BC
432,316315,158.98,51674,2965,5986,CS,MBC
433,399191,158.965,51676,2965A,1324,AD,MBC
434,283667,158.63,51720,2968,2706,SC,MBC
435,394308,158.615,51721,2969,2745,EC,OC
436,248295,158.595,51727,2970,2618,AD,MBC
437,203237,158.56,51732,2973,1419,EC,BC
438,388293,158.51,51737,2974,2611,RM,OC
439,288896,158.5,51744,2975,2709,EC,BC
440,361264,158.5,51761,2976,1399,CE,OC
441,323820,158.5,51768,2978,2747,EC,OC
442,313408,158.5,51793,2979,2719,EC,MBC
443,306683,158.5,51794,2980,2729,EC,OC
444,301718,158.5,51804,2981,2617,IT,OC
445,274510,158.5,51819,2982,2708,EC,MBC
446,281733,158.5,51824,2983,3021,CS,BC
447,223923,158.5,51828,2984,2005,ME,MBC
448,344820,158.5,51856,2985,2719,IT,SC
449,392567,158.5,51874,2987,5,CS,BC
450,359134,158.5,51881,2988,2618,IT,SC
451,268034,158.5,51929,2989,1432,AM,BC
452,320114,158.5,51944,2991,2634,EC,BC
453,269093,158.5,51947,2992,1137,EC,OC
454,231336,158.5,51968,2994,4941,EC,OC
455,282151,158.5,52026,2997,2750,EC,MBC
456,285047,158.5,52028,2998,4944,EC,OC
457,402212,158.5,52035,2999,1401,IT,OC
458,283792,158.5,52054,3000,3011,EC,BC
459,249206,158.5,52061,3001,4962,CS,MBC
460,285175,158.5,52064,3002,4960,EC,MBC
461,314176,158.5,52073,3003,2620,CS,SC
462,275223,158.5,52080,3005,4972,CS,BC
463,242319,158.5,52115,3008,1211,MZ,OC
464,248761,158.5,52146,3009,1112,CB,OC
465,286606,158.5,52159,3010,1216,EE,BC
466,240851,158.5,52169,3011,1211,BT,BC
467,230386,158.5,52185,3012,2750,ME,OC
468,307832,158.5,52200,3013,2634,IT,OC
469,377343,158.5,52218,3014,1509,CS,OC
470,232142,158.5,52231,3015,2755,CS,OC
471,253211,158.5,52247,3017,2723,EC,OC
472,286019,158.5,52275,3020,2739,EC,OC
473,381316,158.5,52286,3021,2634,CS,SC
474,259320,158.5,52292,3023,5,EC,MBC
475,213240,158.5,52298,3024,5986,EE,OC
476,254321,158.5,52321,3026,2710,TS,BC
477,388524,158.5,52324,3027,1026,EC,BC
478,289459,158.5,52325,3028,2651,EC,MBC
479,211911,158.5,52329,3029,2722,EE,OC
480,362232,158.5,52334,3030,1413,EC,MBC
481,305228,158.5,52337,3031,2712,CE,OC
482,382148,158.5,52424,3037,1432,CB,MBC
483,301060,158.5,52427,3038,2329,CS,OC
484,296928,158.5,52430,3039,1120,EC,OC
485,363229,158.5,52432,3040,2707,AG,BC
486,342918,158.5,52444,3042,1306,IT,BC
487,375629,158.465,52451,3045,5910,CS,BC
488,274659,158.395,52457,3048,2726,CS,OC
489,374875,158.385,52458,3049,2634,AG,OC
490,304805,158.36,52464,3050,2702,BT,MBC
491,267595,158.135,52493,3054,2702,ME,OC
492,286845,158.095,52499,3055,2706,EC,OC
493,311443,158,52517,3056,4960,EE,BC
494,246572,158,52531,3057,1413,EC,BC
495,282371,158,52547,3059,2740,AD,MBC
496,374422,158,52582,3061,2710,ET,OC
497,274079,158,52597,3062,2615,CE,MBC
498,376759,158,52690,3066,1118,IT,MBC
499,357754,158,52697,3067,2653,EC,MBC
500,329044,158,52707,3068,1015,EC,OC
501,274931,158,52766,3070,4960,CS,SC
502,305443,158,52771,3071,2715,AG,OC
503,248602,158,52778,3072,2702,CE,OC
504,246109,158,52789,3073,2608,EC,OC
505,362161,158,52820,3075,1122,EC,OC
506,347899,158,52834,3076,1026,EE,SC
507,277417,158,52851,3077,1210,CS,SC
508,359672,158,52867,3078,1414,IT,OC
509,262905,158,52910,3079,1113,EC,SC
510,224458,158,52912,3080,3830,EC,OC
511,356677,158,52937,3083,2739,CO,BC
512,366031,158,52954,3085,1149,IT,BC
513,230094,158,52988,3089,2725,EC,BC
514,266989,158,52990,3090,1114,CS,OC
515,329972,158,53014,3091,4933,CS,OC
516,314007,158,53041,3092,1149,CS,SC
517,268908,158,53047,3093,1013,EC,MBC
518,270885,158,53080,3094,2725,CS,MBC
519,310258,158,53086,3095,2709,EE,MBC
520,272596,158,53114,3097,2345,CS,BC
521,234191,158,53133,3098,1412,CS,OC
522,287188,158,53140,3099,2739,IT,BC
523,361425,158,53142,3100,2643,AD,BC
524,361920,158,53149,3101,2328,EC,OC
525,337703,158,53162,3102,2739,CB,BC
526,299039,158,53175,3103,1322,EC,OC
527,334412,158,53182,3104,1226,IT,OC
528,290724,158,53196,3106,1233,EE,MBC
529,388595,157.9,53227,3108,4962,IT,OC
530,340616,157.9,53231,3109,2620,BT,SC
531,341798,157.85,53239,3111,3817,BT,OC
532,306410,157.825,53243,3112,2710,CE,MBC
533,351596,157.81,53247,3113,2753,CS,OC
534,398444,157.755,53251,3113A,2625,AD,MBC
535,351270,157.64,53259,3115,1317,BT,OC
536,287741,157.625,53261,3116,1422,EE,OC
537,376940,157.53,53270,3119,2735,IT,OC
538,373029,157.525,53271,3120,2635,BM,OC
539,370745,157.5,53284,3121,2726,CS,OC
540,293848,157.5,53298,3122,3809,CS,OC
541,313156,157.5,53300,3123,2764,BM,MBC
542,224495,157.5,53344,3125,5986,CS,MBC
543,237530,157.5,53350,3126,2718,ME,OC
544,351593,157.5,53395,3128,4953,CS,OC
545,388381,157.5,53397,3129,1210,AD,BC
546,375152,157.5,53402,3130,2710,CS,BC
547,379200,157.5,53411,3131,2711,EI,OC
548,246876,157.5,53414,3132,1419,CI,MBC
549,256956,157.5,53445,3133,2620,CS,SCA
550,270642,157.5,53457,3135,3831,CS,BC
551,315291,157.5,53461,3136,2740,IT,SC
552,245682,157.5,53471,3137,2735,IT,BC
553,283713,157.5,53483,3138,4944,EE,OC
554,296609,157.5,53484,3139,3826,EE,OC
555,356208,157.5,53513,3140,2725,CS,MBC
556,380841,157.5,53532,3141,2740,AD,BC
557,382497,157.5,53615,3144,2706,AD,OC
558,290461,157.5,53621,3145,4023,CS,BC
559,365269,157.5,53668,3147,2611,IT,OC
560,289933,157.5,53674,3148,1307,SC,OC
561,340769,157.5,53690,3149,1216,AD,OC
562,341201,157.5,53691,3150,1322,CS,MBC
563,388182,157.5,53734,3151,3845,CS,OC
564,283973,157.5,53756,3153,3843,EC,OC
565,321528,157.5,53767,3154,4965,EC,OC
566,381345,157.5,53787,3155,2640,CS,OC
567,320630,157.5,53794,3157,1434,EE,OC
568,242142,157.5,53796,3158,2618,EC,BC
569,332806,157.5,53798,3160,5703,CS,MBC
570,337630,157.5,53810,3162,2749,AG,OC
571,329016,157.5,53842,3166,2623,EC,OC
572,229850,157.5,53858,3167,1202,EE,OC
573,335234,157.495,53879,3168,2643,CS,SC
574,252417,157.395,53889,3168A,2750,AG,OC
575,245030,157.33,53894,3169,2650,ME,OC
576,297641,157.24,53905,3171,3811,CS,OC
577,293651,157.13,53916,3173,2731,AD,OC
578,306711,157.13,53917,3174,5009,CS,SC
579,258621,157.02,53927,3176,1437,IT,OC
580,291560,157,53933,3178,1501,CS,OC
581,202010,157,53938,3179,1304,EC,SC
582,279996,157,53944,3180,1216,CS,MBC
583,348759,157,54031,3185,5904,CS,OC
584,368434,157,54035,3186,2706,EE,OC
585,270274,157,54042,3187,2727,CS,OC
586,355931,157,54051,3188,2739,AM,MBC
587,311543,157,54056,3189,1210,IT,SC
588,324366,157,54064,3191,1216,EC,OC
589,300385,157,54078,3192,3806,IT,MBC
590,334482,157,54081,3193,2710,EE,MBC
591,330591,157,54169,3194,2712,AU,OC
592,345430,157,54185,3195,2712,AU,BC
593,373327,157,54205,3196,1210,EE,OC
594,376298,157,54207,3197,2665,CS,OC
595,300458,157,54250,3198,3817,CS,BC
