S NO,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
6594,10725,177.0,1399,CS,MBC
6595,10726,177.0,2005,CE,OC
6596,10730,177.0,4,RP,BC
6597,10731,177.0,2718,EC,BC
6598,10733,177.0,2622,EC,OC
6599,10737,177.0,2750,EC,OC
6600,10738,177.0,2006,AS,BC
6601,10739,177.0,2608,EE,OC
6602,10740,177.0,2005,ME,BC
6603,10741,177.0,5986,CS,OC
6604,10744,177.0,1309,EE,OC
6605,10747,177.0,2712,EC,MBC
6606,10748,177.0,2722,CS,OC
6607,10749,177.0,1013,CS,OC
6608,10752,177.0,2712,EC,MBC
6609,10755,177.0,2718,IT,BC
6610,10756,177.0,4974,EE,OC
6611,10757,177.0,1419,ME,OC
6612,10758,177.0,5901,CS,MBC
6613,10764,177.0,2718,AD,BC
6614,10765,177.0,1,XM,OC
6615,10766,177.0,1211,EC,OC
6616,10767,177.0,2025,CS,BC
6617,10769,177.0,2377,EE,MBC
6618,10770,177.0,1315,BM,MBC
6619,10771,177.0,2718,EC,BC
6620,10774,177.0,1450,IT,OC
6621,10776,177.0,1211,BT,OC
6622,10777,177.0,5901,CE,OC
6623,10778,177.0,2006,FY,OC
6624,10779,177.0,2712,ME,OC
6625,10781,177.0,1309,CS,BC
6626,10783,177.0,1113,EC,OC
6627,10785,177.0,2739,CS,OC
6628,10787,177.0,5901,CS,MBC
6629,10792,177.0,1210,CS,OC
6630,10793,177.0,5986,CS,OC
6631,10794,177.0,1450,EC,BC
6632,10795,177.0,1,PT,BC
6633,10796,177.0,2712,MZ,OC
6634,10797,177.0,2025,CS,BC
6635,10798,177.0,2615,EE,MBC
6636,10799,177.0,2718,EC,BC
6637,10800,177.0,1419,CS,BC
6638,10802,177.0,4974,CS,BC
6639,10803,177.0,2702,CS,OC
6640,10804,177.0,2005,ME,MBC
6641,10806,177.0,2712,EE,MBC
6642,10808,177.0,2,LE,OC
6643,10809,177.0,2718,CB,OC
6644,10812,177.0,1324,CS,OC
6645,10815,177.0,2711,CS,BC
6646,10816,177.0,2739,CS,OC
6647,10817,177.0,2622,CS,OC
6648,10818,177.0,4974,CS,BC
6649,10821,177.0,2722,CS,OC
6650,10822,177.0,1219,EE,BC
6651,10826,177.0,1304,EC,OC
6652,10831,177.0,2711,CS,BC
6653,10833,177.0,2005,ME,BC
6654,10834,177.0,2006,FY,OC
6655,10835,177.0,4974,CS,MBC
6656,10836,177.0,4,AU,SC
6657,10839,177.0,2739,CS,OC
6658,10841,177.0,2,CR,OC
6659,10844,177.0,2006,FY,OC
6660,10845,177.0,2,FS,MBC
6661,10847,177.0,1211,CB,OC
6662,10848,177.0,1,EM,SCA
6663,10850,177.0,5986,CS,OC
6664,10851,177.0,2608,EC,OC
6665,10852,177.0,2622,CS,OC
6666,10855,177.0,1321,PA,OC
6667,10856,177.0,1419,AD,MBC
6668,10858,177.0,5008,CE,BC
6669,10861,177.0,1015,EE,OC
6670,10862,177.0,2608,EC,OC
6671,10863,177.0,2,TX,OC
6672,10867,177.0,1112,EC,OC
6673,10869,177.0,1422,CS,OC
6674,10874,177.0,1317,EC,OC
6675,10879,177.0,2005,CE,OC
6676,10880,177.0,1304,CS,BC
6677,10881,177.0,2005,IB,OC
6678,10882,177.0,5986,CS,OC
6679,10884,177.0,4960,CS,OC
6680,10887,177.0,1219,IT,MBC
6681,10888,177.0,1211,CB,OC
6682,10889,177.0,1317,EC,OC
6683,10890,177.0,4974,EC,OC
6684,10891,177.0,1116,CS,OC
6685,10892,177.0,4,EI,SC
6686,10894,177.0,2718,EC,BC
6687,10897,177.0,2025,ME,OC
6688,10898,177.0,2711,IT,OC
6689,10899,177.0,1113,AD,BC
6690,10900,177.0,1399,EE,OC
6691,10901,177.0,4,IM,SC
6692,10909,177.0,1419,IT,OC
6693,10910,177.0,1516,CS,OC
6694,10914,177.0,1316,CH,OC
6695,10916,177.0,1211,CS,BC
6696,10917,177.0,2601,EC,OC
6697,10918,177.0,1210,AD,OC
6698,10919,177.0,2718,EC,BC
6699,10921,177.0,2718,IT,BC
6700,10923,177.0,1113,EC,OC
6701,10925,177.0,2006,ME,SC
6702,10926,177.0,3465,CS,OC
6703,10928,177.0,2007,MF,BC
6704,10929,177.0,1113,EC,OC
6705,10931,177.0,1419,CS,MBC
6706,10934,177.0,1419,EC,OC
6707,10935,177.0,1219,BT,BC
6708,10937,177.0,1304,IT,OC
6709,10939,177.0,1219,EE,BC
6710,10943,177.0,1419,EC,OC
6711,10944,177.0,1211,CS,BC
6712,10947,177.0,1450,EC,BC
6713,10951,177.0,4,IM,SC
6714,10952,177.0,2615,ME,OC
6715,10953,177.0,2005,CE,OC
6716,10955,176.8,2006,IM,SC
6717,10958,176.8,2,PM,MBC
6718,10959,176.8,2712,EI,OC
6719,10960,176.7,2718,CB,OC
6720,10961,176.5,5008,CE,MBC
6721,10962,176.5,1419,IT,OC
6722,10963,176.5,5008,CE,BC
6723,10964,176.5,2711,CS,BC
6724,10965,176.5,2,TX,OC
6725,10967,176.5,2718,EC,BC
6726,10968,176.5,1219,ME,BC
6727,10969,176.5,2723,EC,OC
6728,10971,176.5,1304,CS,BC
6729,10972,176.5,1211,CB,OC
6730,10973,176.5,1309,CS,MBC
6731,10974,176.5,2369,CS,OC
6732,10975,176.5,4,PR,SC
6733,10976,176.5,2711,CS,BC
6734,10977,176.5,4960,BM,OC
6735,10979,176.5,2702,CS,OC
6736,10980,176.5,2702,CS,OC
6737,10981,176.5,1,IE,SC
6738,10982,176.5,2007,ME,MBC
6739,10983,176.5,5008,MF,BC
6740,10985,176.5,2711,FD,OC
6741,10988,176.5,1324,CS,OC
6742,10989,176.5,2006,ES,SC
6743,10990,176.5,4974,CS,SC
6744,10991,176.5,2007,EE,SC
6745,10992,176.5,1304,CS,BC
6746,10993,176.5,5008,CE,BC
6747,10994,176.5,2718,CJ,OC
6748,10995,176.5,1450,IT,OC
6749,10996,176.5,1219,EC,MBC
6750,10997,176.5,2377,CE,OC
6751,10998,176.5,4678,CE,OC
6752,10999,176.5,4960,CS,OC
6753,11000,176.5,1211,CS,BC
6754,11001,176.5,4,EI,SC
6755,11002,176.5,2711,EC,OC
6756,11003,176.5,3011,CS,OC
6757,11004,176.5,2718,EC,BC
6758,11006,176.5,1450,CS,SC
6759,11007,176.5,2711,CH,OC
6760,11008,176.5,1399,EC,OC
6761,11009,176.5,1219,EE,BC
6762,11011,176.5,5901,EE,OC
6763,11013,176.5,2005,ME,BC
6764,11015,176.5,5921,CS,OC
6765,11016,176.5,2005,CE,OC
6766,11018,176.5,1211,IT,OC
6767,11020,176.5,1,MI,MBC
6768,11021,176.5,2739,AD,OC
6769,11022,176.5,1,PT,BC
6770,11024,176.5,2006,CN,MBC
6771,11025,176.5,1140,IT,OC
6772,11027,176.5,2006,MY,OC
6773,11028,176.5,1113,EC,OC
6774,11029,176.5,3826,EC,OC
6775,11030,176.5,2005,ME,BC
6776,11033,176.5,4974,EC,OC
6777,11034,176.5,1210,EC,OC
6778,11035,176.5,2005,IT,SC
6779,11036,176.5,2608,IT,OC
6780,11038,176.5,1219,CH,OC
6781,11039,176.5,1317,EC,OC
6782,11041,176.5,5901,EE,OC
6783,11042,176.5,1450,CS,MBC
6784,11043,176.5,1013,CS,OC
6785,11044,176.5,1219,EC,MBC
6786,11046,176.5,1399,CS,MBC
6787,11047,176.5,2,TX,OC
6788,11048,176.5,2618,CS,OC
6789,11050,176.5,1211,CS,BC
6790,11051,176.5,3011,IT,OC
6791,11052,176.5,2711,CS,MBC
6792,11053,176.5,2718,EC,BC
6793,11056,176.5,4960,CS,OC
6794,11057,176.5,2718,CB,OC
6795,11059,176.5,2718,EC,BC
6796,11062,176.5,2702,EC,OC
6797,11063,176.5,2702,AG,OC
6798,11067,176.5,2006,TX,OC
6799,11069,176.5,2739,CS,OC
6800,11072,176.5,2712,AE,BC
6801,11074,176.5,2005,ME,BC
6802,11075,176.5,2712,AD,MBC
6803,11076,176.5,4974,CS,BC
6804,11079,176.5,1317,IT,OC
6805,11080,176.5,1419,EC,OC
6806,11081,176.5,2739,CS,OC
6807,11082,176.5,2005,CE,OC
6808,11085,176.5,3805,EC,OC
6809,11088,176.5,3011,CE,OC
6810,11089,176.5,2711,CS,BC
6811,11090,176.5,1,XC,OC
6812,11091,176.5,4,EM,SC
6813,11093,176.5,2006,EM,SC
6814,11095,176.5,2651,CS,OC
6815,11096,176.5,3464,EC,OC
6816,11097,176.5,1419,AD,BC
6817,11098,176.5,4,RP,BC
6818,11100,176.5,5008,EY,MBC
6819,11101,176.5,5901,EC,BC
6820,11108,176.5,5901,EC,MBC
6821,11110,176.5,1113,EC,OC
6822,11111,176.5,2615,EE,BC
6823,11112,176.5,2722,CS,OC
6824,11113,176.5,2702,CS,OC
6825,11114,176.5,2718,EE,OC
6826,11116,176.5,5901,EC,BC
6827,11118,176.5,1317,IT,OC
6828,11119,176.5,1399,CS,BC
6829,11120,176.5,2702,CS,OC
6830,11121,176.5,1304,IT,OC
6831,11122,176.5,2743,AD,OC
6832,11123,176.5,5012,CC,SC
6833,11124,176.5,1219,AD,MBC
6834,11128,176.5,5008,CW,BCM
6835,11129,176.5,2005,ME,BC
6836,11132,176.5,1,PT,BC
6837,11133,176.5,5986,CS,OC
6838,11134,176.5,2622,EC,OC
6839,11136,176.5,2718,CS,MBC
6840,11138,176.5,3011,BT,OC
6841,11140,176.5,2006,PR,MBC
6842,11142,176.5,2718,CS,MBC
6843,11144,176.5,1306,BT,OC
6844,11146,176.5,2006,TX,OC
6845,11148,176.5,2711,CS,BC
6846,11150,176.5,2006,PN,BC
6847,11151,176.5,1319,IT,OC
6848,11152,176.5,1,EE,ST
6849,11154,176.5,1219,IT,MBC
6850,11155,176.5,2005,ME,BC
6851,11156,176.5,2702,CS,OC
6852,11157,176.5,5986,CS,OC
6853,11158,176.5,2643,CS,OC
6854,11159,176.5,2608,EE,OC
6855,11162,176.5,1315,EC,SC
6856,11164,176.5,1219,BT,BC
6857,11165,176.5,2005,CE,OC
6858,11166,176.5,1211,CS,BC
6859,11167,176.5,5901,EC,BC
6860,11168,176.5,2718,EC,BC
6861,11171,176.5,2712,ME,OC
6862,11173,176.5,2608,EC,OC
6863,11178,176.5,2718,EC,BC
6864,11179,176.5,2601,CS,OC
6865,11182,176.5,1419,CS,BC
6866,11185,176.5,1315,CE,MBC
6867,11186,176.5,2615,EE,BC
6868,11188,176.5,2622,CS,OC
6869,11190,176.5,1317,EC,OC
6870,11191,176.5,4960,EE,OC
6871,11192,176.5,1317,EC,OC
6872,11195,176.5,2718,CB,OC
6873,11196,176.5,2718,CS,MBC
6874,11197,176.5,1211,BM,OC
6875,11201,176.5,4,AS,MBC
6876,11203,176.5,2718,EC,BC
6877,11205,176.5,4864,EC,OC
6878,11208,176.5,1211,CS,MBC
6879,11209,176.5,5008,ME,MBC
6880,11213,176.5,1399,IT,OC
6881,11215,176.5,2025,CS,BC
6882,11216,176.5,2702,CS,OC
6883,11221,176.5,1317,BT,BC
6884,11224,176.5,1317,BT,BC
6885,11226,176.5,1317,EC,OC
6886,11228,176.5,2702,CS,OC
6887,11229,176.5,5008,EY,MBC
6888,11230,176.5,2005,ME,BC
6889,11233,176.5,2006,AS,BC
6890,11234,176.5,4960,BM,OC
6891,11234,176.5,1399,BM,OC
6892,11235,176.5,4,EM,SC
6893,11236,176.5,2615,ME,OC
6894,11237,176.5,2712,BT,MBC
6895,11240,176.5,1120,CS,OC
6896,11241,176.5,1219,CH,OC
6897,11242,176.5,2007,CH,MBC
6898,11245,176.5,2618,AD,OC
6899,11248,176.3,4974,CS,BC
6900,11250,176.2,2625,EE,OC
6901,11251,176.0,2718,AD,BC
6902,11252,176.0,2620,EE,OC
6903,11253,176.0,2025,ME,OC
6904,11254,176.0,2610,EC,OC
6905,11255,176.0,2712,MZ,OC
6906,11256,176.0,1399,EC,OC
6907,11257,176.0,2618,IT,OC
6908,11258,176.0,5008,CE,MBC
6909,11259,176.0,2739,EC,OC
6910,11262,176.0,2613,CS,OC
6911,11263,176.0,2712,ME,OC
6912,11264,176.0,2702,CS,OC
6913,11265,176.0,1315,IT,SC
6914,11266,176.0,1399,MZ,OC
6915,11267,176.0,1113,IT,BC
6916,11270,176.0,1013,IT,OC
6917,11271,176.0,2345,CS,OC
6918,11273,176.0,4974,CS,BC
6919,11275,176.0,2005,IB,OC
6920,11276,176.0,2712,AE,MBC
6921,11278,176.0,2005,ME,BC
6922,11279,176.0,2618,CS,OC
6923,11281,176.0,2607,EC,OC
6924,11284,176.0,2739,CS,OC
6925,11285,176.0,1149,CS,OC
6926,11286,176.0,1419,CS,BC
6927,11288,176.0,2,TX,OC
6928,11289,176.0,1419,EC,OC
6929,11291,176.0,2005,CE,OC
6930,11293,176.0,4960,CS,OC
6931,11295,176.0,2006,AS,BC
6932,11297,176.0,1309,CS,BC
6933,11298,176.0,2723,EC,OC
6934,11300,176.0,5901,EC,BC
6935,11302,176.0,2609,AO,OC
6936,11303,176.0,2719,CS,OC
6937,11305,176.0,1,XC,OC
6938,11306,176.0,1419,ME,OC
6939,11307,176.0,1113,EC,OC
6940,11308,176.0,2711,EE,OC
6941,11309,176.0,2718,AD,BC
6942,11312,176.0,2711,CS,BC
6943,11313,176.0,1317,IT,OC
6944,11314,176.0,1211,IT,OC
6945,11316,176.0,2712,EI,OC
6946,11317,176.0,2005,CS,SC
6947,11318,176.0,2711,CS,BC
6948,11323,176.0,2711,CS,BC
6949,11325,176.0,2718,EC,BC
6950,11326,176.0,1419,CB,OC
6951,11330,176.0,1219,EE,BC
6952,11331,176.0,1113,IT,BC
6953,11333,176.0,2006,ES,MBC
6954,11334,176.0,2711,EC,OC
6955,11335,176.0,2007,CE,MBC
6956,11337,176.0,2005,ME,BCM
6957,11338,176.0,2615,EE,MBC
6958,11339,176.0,5010,EC,OC
6959,11340,176.0,2377,EE,MBC
6960,11341,176.0,2719,CS,OC
6961,11344,176.0,2764,EC,OC
6962,11345,176.0,2702,CS,OC
6963,11347,176.0,1219,EE,BC
6964,11349,176.0,1304,IT,OC
6965,11350,176.0,4974,EE,OC
6966,11351,176.0,5008,CW,MBC
6967,11352,176.0,2621,IT,OC
6968,11353,176.0,1,PT,MBC
6969,11354,176.0,1113,IT,BC
6970,11355,176.0,2736,BM,OC
6971,11357,176.0,2005,ME,BC
6972,11358,176.0,1321,PA,OC
6973,11359,176.0,5008,MF,BC
6974,11360,176.0,1113,EC,OC
6975,11361,176.0,2702,CS,OC
6976,11362,176.0,1317,IT,OC
6977,11363,176.0,1317,CS,BCM
6978,11364,176.0,2006,PN,BC
6979,11366,176.0,4974,CS,BC
6980,11371,176.0,4960,AD,OC
6981,11372,176.0,5008,CN,OC
6982,11373,176.0,2710,CS,OC
6983,11375,176.0,2712,EI,OC
6984,11376,176.0,2718,EC,BC
6985,11378,176.0,2006,ME,SC
6986,11382,176.0,1113,IT,BC
6987,11383,176.0,4974,CS,BC
6988,11384,176.0,2006,MT,MBC
6989,11388,176.0,2025,EC,OC
6990,11389,176.0,2377,EE,MBC
6991,11390,176.0,2712,EI,BC
6992,11395,176.0,1210,IT,OC
6993,11397,176.0,1211,EC,OC
6994,11399,176.0,2711,CS,BC
6995,11400,176.0,2718,CS,MBC
6996,11401,176.0,2377,CE,OC
6997,11403,176.0,1211,EE,OC
6998,11404,176.0,2005,CE,OC
6999,11408,176.0,2006,ES,MBC
7000,11409,176.0,2007,CE,MBC
7001,11410,176.0,2712,ME,OC
7002,11411,176.0,1211,BM,OC
7003,11415,176.0,2007,EY,BCM
7004,11417,176.0,2603,CS,OC
7005,11418,176.0,2712,EE,MBC
7006,11421,176.0,1,PT,MBC
7007,11422,176.0,2726,BM,OC
7008,11423,176.0,1399,AD,BC
7009,11424,176.0,4960,CS,OC
7010,11429,176.0,2651,EC,OC
7011,11430,176.0,2005,IB,OC
7012,11433,176.0,1211,EC,OC
7013,11438,176.0,2702,CS,OC
7014,11439,176.0,2610,IT,OC
7015,11440,176.0,2025,EC,OC
7016,11441,176.0,4960,EC,OC
7017,11444,176.0,3464,CS,OC
7018,11447,176.0,4,IM,SC
7019,11450,176.0,1419,EC,OC
7020,11451,176.0,2712,ME,OC
7021,11452,176.0,5008,MF,BC
7022,11453,176.0,2723,BM,OC
7023,11454,176.0,2,LE,OC
7024,11455,176.0,5,CH,OC
7025,11456,176.0,2710,CS,OC
7026,11457,176.0,1450,EE,OC
7027,11461,176.0,2711,CS,BC
7028,11462,176.0,1219,EC,MBC
7029,11465,176.0,2711,CS,BC
7030,11467,176.0,1211,IT,OC
7031,11469,176.0,2006,AS,BC
7032,11470,176.0,1219,EC,MBC
7033,11472,176.0,4960,CS,OC
7034,11475,176.0,2712,SE,BC
7035,11477,176.0,5008,MF,MBC
7036,11478,176.0,2712,ME,OC
7037,11480,176.0,2615,EE,BC
7038,11482,176.0,4,PR,MBC
7039,11483,176.0,1315,EC,SC
7040,11484,176.0,1122,BT,OC
7041,11485,176.0,2712,AE,BCM
7042,11487,176.0,1315,BM,MBC
7043,11488,176.0,1,ME,ST
7044,11490,176.0,2718,CS,MBC
7045,11496,176.0,2006,AS,BC
7046,11497,176.0,2005,IB,OC
7047,11498,176.0,2615,EE,BC
7048,11499,176.0,2711,CS,BC
7049,11501,176.0,2711,CS,BC
7050,11502,176.0,2711,EE,OC
7051,11503,176.0,2741,CS,OC
7052,11504,176.0,2722,EC,OC
7053,11505,176.0,1315,EC,SC
7054,11506,176.0,5008,CE,MBC
7055,11507,176.0,2615,EE,MBC
7056,11509,176.0,1309,EC,OC
7057,11510,176.0,1399,CS,BC
7058,11511,176.0,2710,AD,OC
7059,11515,176.0,3786,ME,OC
7060,11517,176.0,1211,AL,BC
7061,11518,176.0,1219,EC,MBC
7062,11519,176.0,1304,CS,BC
7063,11520,176.0,2718,CS,MBC
7064,11521,176.0,2718,CB,OC
7065,11524,176.0,2716,EC,OC
7066,11527,176.0,2006,MY,OC
7067,11531,176.0,2712,ME,OC
7068,11533,176.0,1219,MR,OC
7069,11534,176.0,2712,SE,BC
7070,11535,176.0,5901,EC,BC
7071,11537,176.0,1399,AD,BC
7072,11538,176.0,2006,MY,OC
7073,11539,176.0,1419,CS,BC
7074,11540,176.0,1422,AD,OC
7075,11541,176.0,4,PR,SC
7076,11542,176.0,4,IM,SC
7077,11545,176.0,2718,EE,OC
7078,11546,176.0,1113,EC,OC
7079,11548,176.0,4974,CS,BC
7080,11549,176.0,1211,FD,OC
7081,11551,176.0,5986,CS,OC
7082,11554,176.0,2704,CS,OC
7083,11555,176.0,2712,SE,BC
7084,11558,176.0,5008,CS,SCA
7085,11561,176.0,2,FS,MBC
7086,11563,176.0,2712,ME,OC
7087,11566,176.0,1211,BM,OC
7088,11569,176.0,4,EI,SC
7089,11571,176.0,2005,CE,OC
7090,11572,176.0,1210,ME,OC
7091,11573,176.0,2,TX,OC
7092,11575,176.0,1419,CS,BC
7093,11578,176.0,1309,CS,BC
7094,11579,176.0,2702,BT,OC
7095,11580,176.0,2718,EC,BC
7096,11581,176.0,1211,BM,OC
7097,11591,176.0,2,FS,MBC
7098,11595,176.0,1113,AD,BC
7099,11597,176.0,1324,AD,OC
7100,11598,176.0,1399,AD,BC
7101,11599,176.0,4,EM,SC
7102,11600,176.0,1317,ME,OC
7103,11602,175.8,2006,CM,SCA
7104,11604,175.8,2369,EC,OC
7105,11605,175.8,2615,EE,MBC
7106,11609,175.5,2718,MZ,OC
7107,11610,175.5,4974,CS,BC
7108,11612,175.5,1,GI,SC
7109,11613,175.5,3464,CS,OC
7110,11614,175.5,1419,IT,OC
7111,11615,175.5,2622,CS,OC
7112,11616,175.5,2711,CS,BC
7113,11620,175.5,2007,MF,BCM
7114,11622,175.5,2722,CS,OC
7115,11624,175.5,2025,EC,OC
7116,11625,175.5,2711,CS,BC
7117,11627,175.5,4957,CS,OC
7118,11628,175.5,1112,CS,OC
7119,11630,175.5,2615,EE,MBC
7120,11632,175.5,1113,EC,OC
7121,11634,175.5,1113,EC,OC
7122,11635,175.5,1304,CS,BC
7123,11639,175.5,2712,ME,OC
7124,11640,175.5,2739,CS,OC
7125,11642,175.5,2005,IB,OC
7126,11643,175.5,2702,CS,OC
7127,11644,175.5,1419,IT,OC
7128,11645,175.5,1317,IT,OC
7129,11646,175.5,2005,EE,BCM
7130,11648,175.5,2377,CE,OC
7131,11649,175.5,2005,ME,MBC
7132,11651,175.5,2615,EE,BC
7133,11652,175.5,2006,MS,MBC
7134,11653,175.5,2712,EE,MBC
7135,11654,175.5,5901,EC,MBC
7136,11655,175.5,2712,SE,BC
7137,11658,175.5,2739,CS,OC
7138,11659,175.5,2712,EC,BCM
7139,11662,175.5,4,IM,SC
7140,11663,175.5,2007,MF,MBC
7141,11664,175.5,2719,CS,OC
7142,11665,175.5,2718,EC,BC
7143,11668,175.5,2377,EE,MBC
7144,11670,175.5,2702,CS,OC
7145,11671,175.5,1317,EE,OC
7146,11672,175.5,2005,ME,MBC
7147,11674,175.5,2622,IT,OC
7148,11675,175.5,2718,CS,BCM
7149,11676,175.5,4960,EE,OC
7150,11677,175.5,2718,EC,BC
7151,11680,175.5,5901,EC,BC
7152,11681,175.5,2006,MY,BC
7153,11683,175.5,2618,IT,OC
7154,11684,175.5,1321,PA,OC
7155,11685,175.5,2718,EE,OC
7156,11686,175.5,2006,PN,BC
7157,11687,175.5,4,MF,SC
7158,11688,175.5,1419,IT,OC
7159,11690,175.5,2715,BM,OC
7160,11693,175.5,1112,CS,OC
7161,11697,175.5,2005,IT,SC
7162,11699,175.5,4960,CS,OC
7163,11700,175.5,5986,EC,OC
7164,11701,175.5,1211,CS,MBC
7165,11702,175.5,2718,EE,OC
7166,11703,175.5,2718,EC,BC
7167,11704,175.5,2715,AG,OC
7168,11706,175.5,2702,CS,BC
7169,11708,175.5,2718,EC,BC
7170,11710,175.5,5901,EE,OC
7171,11711,175.5,1113,IT,BC
7172,11713,175.5,2005,ME,MBC
7173,11714,175.5,1304,CS,BC
7174,11716,175.5,2006,FY,OC
7175,11717,175.5,1219,BT,BC
7176,11718,175.5,2377,CE,OC
7177,11720,175.5,2711,IT,OC
7178,11721,175.5,2,PM,MBC
7179,11722,175.5,4974,CS,BC
7180,11723,175.5,2622,CS,OC
7181,11725,175.5,2025,CS,MBC
7182,11726,175.5,2702,BM,OC
7183,11727,175.5,4974,CE,OC
7184,11728,175.5,2712,ME,OC
7185,11729,175.5,3826,EE,OC
7186,11730,175.5,1317,IT,OC
7187,11732,175.5,5986,CS,OC
7188,11733,175.5,2620,BT,OC
7189,11734,175.5,2,PP,BC
7190,11736,175.5,4,EM,SC
7191,11737,175.5,1211,IT,OC
7192,11738,175.5,1210,CS,OC
7193,11739,175.5,2712,MZ,OC
7194,11740,175.5,1399,AD,BC
7195,11741,175.5,1317,IT,OC
7196,11742,175.5,1219,EC,MBC
7197,11743,175.5,2006,IY,MBC
7198,11744,175.5,4974,CS,BC
7199,11746,175.5,2,LE,OC
7200,11747,175.5,1431,EC,OC
7201,11748,175.5,2712,EC,SC
7202,11749,175.5,2005,IB,BC
7203,11751,175.5,1317,BT,BC
7204,11753,175.5,2615,MT,OC
7205,11754,175.5,1399,CS,BCM
7206,11755,175.5,1324,EE,OC
7207,11757,175.5,2,TX,OC
7208,11759,175.5,2622,CS,OC
7209,11760,175.5,2761,RM,OC
7210,11761,175.5,2764,CS,OC
7211,11762,175.5,2711,EC,OC
7212,11764,175.5,4974,EC,OC
7213,11765,175.5,2711,FD,OC
7214,11766,175.5,1317,EC,OC
7215,11767,175.5,1304,IT,OC
7216,11768,175.5,2736,BM,OC
7217,11770,175.5,2715,CS,OC
7218,11773,175.5,4960,EC,OC
7219,11775,175.5,2718,CS,MBC
7220,11776,175.5,2712,ME,OC
7221,11778,175.5,2711,CS,BC
7222,11779,175.5,4933,EC,OC
7223,11780,175.5,5986,CS,OC
7224,11781,175.5,5901,EC,BC
7225,11782,175.5,4980,ME,OC
7226,11785,175.5,2,PP,BCM
7227,11787,175.5,2712,SE,MBC
7228,11788,175.5,4960,EC,OC
7229,11791,175.5,2006,AS,BC
7230,11792,175.5,2329,AD,OC
7231,11794,175.5,4960,CS,OC
7232,11796,175.5,2718,AD,BC
7233,11803,175.5,2607,BT,OC
7234,11804,175.5,2005,ME,MBC
7235,11805,175.5,2603,CS,OC
7236,11806,175.5,1219,EC,MBC
7237,11810,175.5,1210,CS,OC
7238,11811,175.5,2025,CS,BC
7239,11812,175.5,1315,IT,SC
7240,11818,175.5,2718,EC,BC
7241,11820,175.5,2718,CB,OC
7242,11821,175.5,2005,ME,MBC
7243,11822,175.5,1399,BM,OC
7244,11824,175.5,1219,AD,MBC
7245,11825,175.5,3819,CS,OC
7246,11826,175.5,1399,CS,BC
7247,11827,175.5,2006,MS,MBC
7248,11828,175.5,2712,ME,OC
7249,11831,175.5,1419,IT,OC
7250,11832,175.5,5986,IT,OC
7251,11834,175.5,2615,MT,OC
7252,11835,175.5,2006,FY,OC
7253,11839,175.5,3465,CS,OC
7254,11842,175.5,1120,CS,OC
7255,11844,175.5,1113,CS,MBC
7256,11845,175.5,1399,EC,OC
7257,11846,175.5,2712,ME,OC
7258,11848,175.5,2711,EC,OC
7259,11850,175.5,2,PP,BCM
7260,11853,175.5,4,IM,SC
7261,11854,175.5,5901,CS,MBC
7262,11860,175.5,2,FS,MBC
7263,11861,175.5,1419,EC,OC
7264,11862,175.5,2712,SE,MBC
7265,11865,175.5,1324,CS,OC
7266,11866,175.5,5008,CN,OC
7267,11867,175.5,5008,CS,SC
7268,11868,175.5,1321,MN,OC
7269,11871,175.5,2711,FD,OC
7270,11872,175.5,1113,AD,BC
7271,11873,175.5,1,MN,SC
7272,11875,175.5,2,TX,OC
7273,11876,175.5,2718,EC,MBC
7274,11877,175.5,1210,CS,OC
7275,11879,175.5,1216,BM,OC
7276,11881,175.5,1219,ME,BC
7277,11882,175.5,5008,CN,OC
7278,11883,175.5,2711,CH,OC
7279,11884,175.5,1304,CS,MBC
7280,11885,175.5,2741,CS,OC
7281,11886,175.5,2718,EE,OC
7282,11891,175.5,2615,ME,OC
7283,11892,175.5,2328,CS,OC
7284,11893,175.5,5901,EC,BC
7285,11895,175.5,1219,ME,BC
7286,11898,175.5,2719,CS,OC
7287,11901,175.5,2718,EC,BC
7288,11902,175.5,1211,EE,OC
7289,11903,175.5,1419,CS,BC
7290,11905,175.5,1306,CS,OC
7291,11906,175.5,2005,IB,BC
7292,11907,175.5,4023,CE,OC
7293,11908,175.5,1118,BM,OC
7294,11909,175.5,4,EI,SC
7295,11910,175.5,1210,CS,OC
7296,11911,175.5,1149,CS,OC
7297,11912,175.5,2,IB,SC
7298,11914,175.5,1315,CH,MBC
7299,11915,175.5,2,PM,MBC
7300,11917,175.5,2006,IY,MBC
7301,11918,175.5,1399,EC,OC
7302,11919,175.5,1309,IT,OC
7303,11920,175.5,1309,CS,BC
7304,11921,175.5,2005,CE,OC
7305,11924,175.5,2712,ME,OC
7306,11925,175.5,5901,EC,MBC
7307,11932,175.5,4960,CS,OC
7308,11933,175.5,2005,IB,BC
7309,11936,175.5,1324,CS,OC
7310,11937,175.5,2343,HT,OC
7311,11940,175.2,2718,CS,MBC
7312,11941,175.2,1113,EC,OC
7313,11942,175.2,2615,EC,BCM
7314,11944,175.0,2718,CB,OC
7315,11945,175.0,1324,CE,OC
7316,11946,175.0,1399,EC,OC
7317,11947,175.0,5008,CN,OC
7318,11948,175.0,3011,CS,OC
7319,11949,175.0,2718,EC,BC
7320,11951,175.0,4960,EE,OC
7321,11952,175.0,2005,CE,OC
7322,11954,175.0,2007,CS,SC
7323,11958,175.0,4686,EC,OC
