S NO,APPLN NO,COMMUNITY,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
4180,200854,BC,6600,184,2006,MS,BC
4181,231676,MBC,6601,184,5008,CM,MBC
4182,202899,BC,6602,184,2005,EI,OC
4183,282405,OC,6603,184,2005,ME,OC
4184,242757,BC,6604,184,4,PR,BC
4185,359550,BC,6605,184,1210,CS,OC
4186,240060,BC,6607,184,1419,CS,OC
4187,218727,BC,6608,184,2006,IY,BC
4188,205171,BC,6609,184,1113,CS,OC
4189,320889,BC,6610,184,2711,FD,OC
4190,215138,BC,6611,184,4974,EC,OC
4191,255866,BC,6612,184,2005,EI,OC
4192,248425,BC,6613,184,1,PT,OC
4193,201569,BC,6617,184,5008,ME,BC
4194,236509,BC,6618,184,2006,ES,BC
4195,214921,BC,6620,184,2025,CS,OC
4196,324978,BC,6621,184,1238,EC,OC
4197,238549,MBC,6624,184,2005,IT,MBC
4198,253421,SC,6625,184,4,AE,SC
4199,219170,BC,6626,184,1211,CS,OC
4200,294950,BC,6628,184,2,PM,OC
4201,210450,BC,6632,184,2007,ME,BC
4202,242024,OC,6635,184,2718,CJ,OC
4203,210874,BC,6643,184,2718,CS,BC
4204,204564,SC,6644,184,1315,CS,SC
4205,213692,BCM,6646,184,5008,IM,BCM
4206,208790,BC,6647,184,1211,AL,OC
4207,276456,BC,6649,184,2718,CS,BC
4208,333483,BC,6650,184,2712,EC,BC
4209,274914,BCM,6652,184,2005,EC,BCM
4210,205487,MBC,6653,184,5008,ME,MBC
4211,330839,BC,6654,184,2007,CE,OC
4212,219225,BC,6655,184,1450,CS,BC
4213,252949,BC,6656,184,1219,EE,OC
4214,233623,BC,6657,184,2712,AD,BC
4215,236363,BC,6660,184,2615,CS,BC
4216,238028,BC,6661,184,2712,EC,BC
4217,282702,MBC,6664,184,2007,EM,MBC
4218,283162,MBC,6666,184,5008,CM,MBC
4219,309223,BCM,6668,184,5008,IM,BCM
4220,305369,SCA,6669,184,4,CS,SCA
4221,245013,BC,6670,184,1113,CS,OC
4222,201083,BC,6672,184,1304,AD,OC
4223,208568,ST,6675,184,2,CH,ST
4224,237942,BC,6680,184,2718,CS,BC
4225,289659,MBC,6681,184,1,MN,MBC
4226,266866,BC,6682,184,2006,ES,BC
4227,213974,BC,6683,184,2,FS,BC
4228,260625,BC,6684,184,2005,CE,OC
4229,241884,BC,6685,184,4974,CS,OC
4230,264118,OC,6686,184,1211,CS,OC
4231,296371,BC,6687,184,1419,EE,OC
4232,291332,BC,6688,184,2702,FT,OC
4233,292479,BC,6690,184,1219,BT,BC
4234,203842,OC,6691,184,1311,AE,OC
4235,356072,MBC,6692,184,2,PM,OC
4236,265592,BC,6693,184,2712,EC,BC
4237,230452,BC,6694,184,4,AS,OC
4238,273983,BC,6696,184,2007,CH,OC
4239,265756,BC,6697,184,2006,ES,BC
4240,278886,OC,6701,184,2005,EI,OC
4241,264996,BC,6703,184,4,PR,BC
4242,204834,MBC,6706,184,2006,RA,MBC
4243,207869,SC,6711,184,1315,CS,SC
4244,304762,BC,6712,184,1211,CS,OC
4245,200437,BC,6715,184,2718,CS,BC
4246,208898,BC,6717,184,2712,EC,BC
4247,205112,OC,6718,184,2712,EE,OC
4248,262892,OC,6719,184,1113,CS,OC
4249,261398,MBC,6721,184,2005,ME,OC
4250,212488,MBC,6723,184,2007,IM,MBC
4251,349016,BC,6724,184,5008,ME,BC
4252,255492,OC,6725,184,1399,CS,OC
4253,213658,OC,6728,184,1419,CS,OC
4254,281987,BC,6729,184,2615,EC,OC
4255,314570,BC,6731,184,2712,EC,BC
4256,295216,BC,6734,184,2718,IT,OC
4257,234967,OC,6736,184,1419,AD,OC
4258,243680,BC,6738,184,2718,CS,BC
4259,336146,MBC,6744,184,2006,BS,MBC
4260,211499,BC,6747,184,1317,CS,BC
4261,229430,BC,6751,184,2007,CH,BC
4262,245082,BC,6756,184,2,FS,BC
4263,353169,OC,6757,184,2006,MY,OC
4264,212215,MBC,6761,184,2007,IM,MBC
4265,296926,BC,6762,184,1304,AD,OC
4266,216037,SC,6763,184,1,BY,SC
4267,246100,BC,6763A,184,2005,IB,OC
4268,304966,MBC,6764,184,2,IB,MBC
4269,209688,BC,6765,184,2006,MS,BC
4270,275665,BC,6767,184,2711,MZ,OC
4271,299336,BC,6769,184,5008,ME,BC
4272,318117,BC,6772,184,1399,CS,OC
4273,273806,BC,6778,184,2718,AD,OC
4274,289220,BC,6781,184,1113,CS,OC
4275,310572,MBC,6782,184,1315,EE,MBC
4276,256918,SC,6785,184,1,ME,SC
4277,247887,MBC,6785A,184,1,IE,MBC
4278,215330,BC,6788,184,1219,EE,OC
4279,339538,OC,6789,184,1015,CS,OC
4280,283442,SC,6793,183.75,1113,EC,OC
4281,278171,BC,6794,183.75,1219,EE,OC
4282,303915,BC,6796,183.75,1450,CS,BC
4283,341345,BC,6798,183.6667,1219,EE,OC
4284,293918,MBC,6799,183.6667,2007,IM,MBC
4285,222464,BC,6800,183.5,2718,CS,BC
4286,234526,BC,6801,183.5,5008,EY,BC
4287,257457,SC,6802,183.5,1,ME,SC
4288,216316,SC,6803,183.5,1,IM,SC
4289,243436,BC,6805,183.5,2718,CS,BC
4290,280624,BC,6808,183.5,2615,EC,OC
4291,356353,BC,6809,183.5,2613,EC,OC
4292,205374,BC,6811,183.5,5008,ME,BC
4293,220137,BC,6812,183.5,2615,CS,BC
4294,203853,BC,6814,183.5,2702,CS,OC
4295,214868,BC,6815,183.5,5901,CS,OC
4296,323623,BC,6816,183.5,4931,CS,OC
4297,281479,BC,6817,183.5,2,FS,BC
4298,211256,BC,6819,183.5,2718,CS,BC
4299,256648,BCM,6821,183.5,5008,MG,OC
4300,287348,BC,6822,183.5,4670,CS,OC
4301,301932,BC,6824,183.5,4971,EC,OC
4302,292523,MBC,6825,183.5,5012,CC,MBC
4303,286714,MBC,6826,183.5,2007,IM,MBC
4304,276346,BC,6827,183.5,4,AS,BC
4305,239868,BC,6832,183.5,2615,EC,OC
4306,222667,MBC,6834,183.5,1219,CS,MBC
4307,297477,MBC,6836,183.5,2007,EE,MBC
4308,255271,BC,6837,183.5,2006,MS,BC
4309,292332,MBC,6838,183.5,1315,EE,MBC
4310,222036,BC,6841,183.5,2615,CS,BC
4311,267421,OC,6842,183.5,4,RP,OC
4312,207799,MBC,6845,183.5,1315,EE,MBC
4313,206965,BC,6848,183.5,2718,CS,BC
4314,213019,OC,6849,183.5,2007,CL,OC
4315,326854,MBC,6851,183.5,2005,EC,MBC
4316,236512,MBC,6855,183.5,2005,EC,MBC
4317,201815,BC,6859,183.5,1422,CS,OC
4318,213834,BC,6867,183.5,5008,CE,OC
4319,220474,BC,6868,183.5,2005,ME,OC
4320,210080,SC,6870,183.5,4,EM,SC
4321,218930,BC,6871,183.5,1309,CS,OC
4322,232075,BC,6872,183.5,1,MI,BC
4323,296690,BC,6873,183.5,1399,CS,OC
4324,256143,BC,6874,183.5,2622,EE,OC
4325,210707,BC,6875,183.5,2615,CS,BC
4326,245766,MBC,6880,183.5,5012,CC,MBC
4327,223879,OC,6883,183.5,1419,AD,OC
4328,204349,OC,6885,183.5,2718,AD,OC
4329,303676,OC,6886,183.5,1304,AD,OC
4330,240888,BC,6889,183.5,1120,AD,OC
4331,290380,BC,6890,183.5,5901,EC,OC
4332,359453,BC,6891,183.5,2006,AS,OC
4333,222832,BC,6892,183.5,4960,CS,OC
4334,253305,BC,6893,183.5,2718,CS,BC
4335,240841,BC,6896,183.5,5008,ME,BC
4336,222810,BC,6898,183.5,5008,ME,BC
4337,230873,BC,6899,183.5,2718,CS,BC
4338,274859,BC,6900,183.5,4,PR,BC
4339,274232,OC,6903,183.5,2006,AS,OC
4340,213873,BC,6904,183.5,2718,CS,BC
4341,210963,BC,6905,183.5,2712,AD,BC
4342,244452,BC,6906,183.5,1113,CS,OC
4343,247650,BC,6907,183.5,1211,AL,OC
4344,247332,SC,6909,183.5,2005,IB,OC
4345,290314,OC,6910,183.5,1113,CS,OC
4346,228031,BC,6911,183.5,2718,CS,BC
4347,267684,MBC,6912,183.5,5008,CM,MBC
4348,235021,MBC,6915,183.5,3011,CS,OC
4349,232903,BC,6916,183.5,2025,CS,OC
4350,270101,BC,6920,183.5,5008,ME,BC
4351,211820,OC,6922,183.5,1210,ME,OC
4352,278943,BC,6923,183.5,2712,BT,BC
4353,341867,OC,6925,183.5,5008,MF,OC
4354,236225,MBC,6927,183.5,1,XM,OC
4355,312587,BC,6928,183.5,4974,EC,OC
4356,257032,BC,6929,183.5,1419,EC,OC
4357,257508,BC,6932,183.5,2718,CS,BC
4358,217233,BC,6933,183.5,2718,CS,BC
4359,208830,BC,6936,183.5,2718,EC,OC
4360,244584,BC,6938,183.5,1317,CS,BC
4361,205024,BC,6939,183.5,1211,CS,OC
4362,226386,BC,6942,183.5,1317,CS,BC
4363,327408,BC,6943,183.5,1112,EE,OC
4364,343271,BC,6944,183.5,2006,FY,OC
4365,234266,MBC,6945,183.5,1450,CS,MBC
4366,231679,BC,6946,183.5,1211,BM,OC
4367,235256,BC,6949,183.5,1304,CS,OC
4368,206400,BC,6952,183.5,1317,CS,BC
4369,223827,BC,6953,183.5,2007,CH,BC
4370,355111,MBC,6954,183.5,1219,CS,MBC
4371,266516,BC,6955,183.5,1211,CS,OC
4372,302054,SC,6956,183.5,2615,EC,OC
4373,261896,MBC,6960,183.5,1,IE,MBC
4374,235395,BC,6961,183.5,2005,ME,OC
4375,247624,BC,6963,183.5,4960,EC,OC
4376,278702,BC,6964,183.5,1113,CS,OC
4377,261490,SC,6965,183.5,1,BY,SC
4378,282803,BC,6966,183.5,1113,AD,OC
4379,226083,MBC,6967,183.5,3819,CS,OC
4380,259198,BCM,6968,183.5,5008,EE,BCM
4381,350966,BC,6970,183.5,4,PR,BC
4382,271272,MBC,6971,183.5,2712,CS,MBC
4383,270615,MBC,6972,183.5,2005,ME,OC
4384,255315,BC,6974,183.5,2712,SE,OC
4385,288653,MBC,6975,183.5,2712,EC,MBC
4386,233099,BC,6976,183.5,4,PR,BC
4387,328764,MBC,6978,183.5,2005,IT,MBC
4388,240066,BC,6979,183.5,2025,EC,OC
4389,295851,BC,6980,183.5,2712,BT,BC
4390,294146,BC,6983,183.5,2704,CS,OC
4391,212528,BC,6984,183.5,1399,EC,OC
4392,240334,MBC,6985,183.5,5008,EC,MBC
4393,322660,BC,6990,183.5,1317,IT,OC
4394,205950,MBC,6991,183.5,5008,CW,MBC
4395,304293,BC,6992,183.5,1422,CS,OC
4396,200927,BC,6994,183.5,2007,EY,BC
4397,274887,BC,6995,183.5,1219,CH,OC
4398,236337,BC,6996,183.5,5901,EC,OC
4399,211350,OC,6997,183.5,1419,AD,OC
4400,201017,BC,6998,183.5,1,PT,OC
4401,226573,BC,6999,183.5,2712,BT,BC
4402,345981,BC,7000,183.5,2607,CS,OC
4403,210820,BC,7002,183.5,4,PR,BC
4404,242828,MBC,7003,183.5,2,CH,MBC
4405,258448,SC,7007,183.5,1,IM,SC
4406,208727,BC,7010,183.5,1399,EC,OC
4407,201191,OC,7012,183.5,2005,EI,OC
4408,312589,BC,7014,183.5,2007,CH,BC
4409,308659,MBC,7015,183.5,2005,IT,MBC
4410,237199,BC,7017,183.5,1317,CS,BC
4411,242065,OC,7019,183.5,5986,CS,OC
4412,293001,BC,7020,183.5,1317,CS,BC
4413,335078,BC,7021,183.5,2005,EI,OC
4414,222292,MBC,7022,183.5,2377,EC,MBC
4415,298167,BC,7024,183.5,1211,CS,OC
4416,228419,BC,7026,183.5,2712,EE,OC
4417,298682,BC,7027,183.5,4,PR,BC
4418,227914,MBC,7028,183.5,2,IS,MBC
4419,208155,BC,7033,183.5,2718,CS,BC
4420,287490,BC,7034,183.5,1317,CS,BC
4421,200775,BC,7035,183.5,4,AS,BC
4422,266943,BC,7036,183.5,2712,EE,OC
4423,245519,OC,7038,183.5,1309,CS,OC
4424,211671,MBC,7039,183.3333,2377,EC,MBC
4425,241225,MBC,7039A,183.3333,2006,CN,MBC
4426,298628,BC,7041,183.3333,5008,EY,BC
4427,216283,MBC,7042,183.3333,2007,IM,MBC
4428,337650,MBC,7047,183.25,2005,EE,MBC
4429,276234,BC,7048,183.25,2601,CS,OC
4430,283891,BC,7052,183,2007,EY,BC
4431,273935,BC,7053,183,2718,CS,BC
4432,235202,BC,7055,183,2702,CS,OC
4433,200063,BC,7056,183,2615,CS,BC
4434,205014,BC,7057,183,2702,CS,OC
4435,211294,BC,7058,183,2718,CS,BC
4436,268758,BC,7059,183,5008,ME,BC
4437,223547,BC,7061,183,2,FS,BC
4438,206190,BC,7062,183,2005,ME,OC
4439,220159,BC,7063,183,2712,EE,OC
4440,270991,BC,7066,183,4974,EC,OC
4441,206516,BCM,7067,183,2618,BM,OC
4442,247965,BC,7068,183,2712,EE,OC
4443,200475,MBC,7072,183,2,CH,MBC
4444,208721,BC,7075,183,1419,CS,OC
4445,266039,MBC,7078,183,2007,EE,MBC
4446,275736,BCM,7079,183,1317,CS,BCM
4447,315393,BC,7081,183,4960,IT,OC
4448,212237,MBC,7082,183,2007,EM,MBC
4449,255483,BC,7084,183,5008,EY,BC
4450,271002,BC,7085,183,3464,EC,OC
4451,252832,MBC,7086,183,2702,CS,OC
4452,266495,SC,7088,183,4,AE,SC
4453,227857,BCM,7089,183,5008,EM,BCM
4454,299701,BC,7090,183,3805,BM,OC
4455,217266,BC,7091,183,2718,IT,OC
4456,319414,MBC,7092,183,2615,CS,MBC
4457,225959,BC,7093,183,2718,CS,BC
4458,294005,BC,7095,183,3011,IT,OC
4459,287097,MBC,7099,183,1113,CS,MBC
4460,249013,BC,7100,183,2005,ME,OC
4461,209746,BC,7101,183,1304,CS,OC
4462,202292,BC,7103,183,1317,CS,BC
4463,237254,OC,7105,183,1211,CS,OC
4464,256254,MBC,7108,183,2007,EM,MBC
4465,299752,MBC,7109,183,2006,MF,MBC
4466,215023,BC,7110,183,1113,CS,BC
4467,203668,OC,7111,183,1309,CS,OC
4468,205479,BC,7112,183,2615,CS,BC
4469,212801,BC,7113,183,2702,CS,OC
4470,223301,BC,7115,183,2719,CS,OC
4471,290596,BC,7116,183,2707,CS,OC
4472,352478,MBC,7117,183,2005,IT,MBC
4473,223975,MBC,7121,183,1211,BT,OC
4474,212512,BC,7122,183,1450,IT,OC
4475,204938,BC,7125,183,2712,BT,BC
4476,237412,BC,7127,183,2006,CN,BC
4477,220450,BC,7128,183,2007,ME,BC
4478,354061,SC,7129,183,5012,CC,SC
4479,218949,SC,7130,183,2006,BS,SC
4480,350912,BC,7131,183,2615,CS,BC
4481,255072,BC,7132,183,2006,ES,BC
4482,253067,BCM,7135,183,3819,EC,OC
4483,281855,BC,7140,183,1317,CS,BC
4484,223901,BC,7141,183,4960,EE,OC
4485,260810,BC,7142,183,1113,CS,BC
4486,217798,BC,7144,183,1113,CS,BC
4487,293201,BC,7146,183,2718,CS,BC
4488,236236,MBC,7148,183,1399,AD,OC
4489,321126,MBC,7149,183,2006,MF,MBC
4490,225804,BC,7150,183,2711,CS,OC
4491,227783,BC,7151,183,1304,CS,OC
4492,334242,MBC,7152,183,5008,EE,MBC
4493,298173,BC,7155,183,2718,CS,BC
4494,303838,BC,7158,183,1211,CS,OC
4495,244180,SC,7159,183,2005,CS,SC
4496,259941,BC,7160,183,1211,CS,OC
4497,277236,BC,7161,183,2005,CE,OC
4498,258491,BC,7163,183,1304,CS,BC
4499,215899,BC,7164,183,1113,CS,BC
4500,246015,MBC,7165,183,2615,MT,OC
4501,285480,MBC,7166,183,2,IS,MBC
4502,333628,BC,7167,183,1,MI,BC
4503,263087,MBC,7170,183,5008,EC,MBC
4504,239244,BC,7172,183,2,PP,OC
4505,284886,SC,7175,183,4,MF,SC
4506,204795,BC,7176,183,1219,BT,BC
4507,229529,SCA,7177,183,2006,EE,SCA
4508,323407,BC,7180,183,2615,CS,BC
4509,320254,BC,7181,183,4670,CS,OC
4510,257145,BC,7182,183,2718,EC,OC
4511,344345,BC,7183,183,2367,AD,OC
4512,325456,BC,7184,183,5008,EY,BC
4513,201106,MBC,7186,183,1315,EE,MBC
4514,242125,BC,7189,183,5008,EY,BC
4515,261360,BC,7191,183,2712,AE,OC
4516,209925,OC,7192,183,1219,EE,OC
4517,219727,OC,7198,183,1211,BT,OC
4518,203702,OC,7199,183,2712,EE,OC
4519,329411,BC,7200,183,5008,MF,OC
4520,289171,BCM,7202,183,5008,EY,BCM
4521,205388,OC,7204,183,2005,IB,OC
4522,217300,BC,7205,183,1210,CS,OC
4523,288304,BC,7207,183,1317,CS,BC
4524,260307,OC,7208,183,2712,SE,OC
4525,354542,BC,7209,183,2712,EE,OC
4526,235278,SC,7210,183,2006,EE,SC
4527,273267,BCM,7211,183,1,XM,OC
4528,228464,OC,7213,183,1452,CS,OC
4529,265963,BC,7214,183,2007,EY,BC
4530,292446,BC,7215,183,2025,EC,OC
4531,330118,MBC,7216,183,2712,CS,MBC
4532,275832,BC,7217,183,1219,EE,OC
4533,225252,BC,7220,183,2377,ME,BC
4534,245667,BC,7222,183,2005,ME,OC
4535,222437,SC,7223,183,1315,CS,SC
4536,222841,BC,7225,183,5010,CS,OC
4537,202274,BC,7227,183,2006,PR,OC
4538,294567,BC,7230,183,2764,CS,OC
4539,243337,OC,7231,183,2,PP,OC
4540,276461,SCA,7232,183,4,CM,SCA
4541,253337,BC,7233,183,3819,CS,OC
4542,222030,OC,7234,183,2718,IT,OC
4543,220858,OC,7239,183,2710,CS,OC
4544,311444,MBC,7243,183,1315,ME,MBC
4545,262460,BC,7244,183,2615,CS,BC
4546,246668,BC,7245,183,2007,CH,BC
4547,353683,BC,7246,183,2615,EC,OC
4548,278202,BC,7252,183,1317,BT,OC
4549,205897,BC,7253,183,2718,CS,BC
4550,218552,BC,7254,183,2007,CH,BC
4551,228377,MBC,7256,183,2005,IT,MBC
4552,254433,BC,7257,183,1317,CS,BC
4553,318730,BC,7261,183,2007,CH,BC
4554,296985,BC,7262,183,2702,EC,OC
4555,282485,MBC,7263,183,2615,CS,MBC
4556,244996,BC,7264,183,5008,EY,BC
4557,305473,MBC,7265,183,2005,EC,MBC
4558,214453,BC,7266,183,2007,ME,BC
4559,276374,BCM,7267,183,2007,CM,BCM
4560,243538,SC,7269,183,1315,CS,SC
4561,280722,OC,7270,183,2718,EC,OC
4562,255622,BC,7272,183,2718,CS,BC
4563,354573,SC,7273,183,3011,BT,OC
4564,242914,BCM,7274,183,5008,EM,BCM
4565,304795,OC,7277,183,1399,CS,OC
4566,224318,BC,7280,183,1113,CS,BC
4567,221037,BC,7282,183,1419,CB,OC
4568,247457,OC,7287,183,1211,CS,OC
4569,258891,BC,7289,183,2712,AD,BC
4570,298940,BC,7290,183,4,AS,BC
4571,213611,BC,7291,183,1317,CS,BC
4572,256830,MBC,7294,183,2006,ES,MBC
4573,202092,BC,7295,183,1315,CE,BC
4574,324157,BC,7298,183,2712,BT,BC
4575,345464,BCM,7302,183,5008,EE,BCM
4576,205101,MBC,7303,183,1419,AD,OC
4577,236736,OC,7304,183,2007,CE,OC
4578,215406,OC,7306,183,1317,BT,OC
4579,241909,BC,7307,183,2006,MT,OC
4580,274737,BC,7308,183,5008,EY,BC
4581,292280,MBC,7310,183,1211,BT,OC
4582,244506,BC,7311,183,1419,EC,OC
4583,272684,MBC,7315,183,1315,ME,MBC
4584,204232,OC,7318,183,1219,ME,OC
4585,200082,BC,7319,183,4,AS,BC
4586,242243,BC,7321,183,2718,CS,BC
4587,272522,BC,7322,183,2007,CE,OC
4588,201276,BC,7324,183,1399,EC,OC
4589,247447,OC,7325,183,1321,PA,OC
4590,228017,BC,7326,183,2007,ME,BC
4591,230094,BC,7329,183,2711,FD,OC
4592,200950,MBC,7330,183,2712,CS,MBC
4593,257791,BC,7331,183,1450,CS,BC
4594,315016,BC,7332,183,2007,CE,OC
4595,265766,BC,7335,183,1211,CS,OC
4596,292308,OC,7336,183,2,PM,OC
4597,331201,BC,7337,183,2377,ME,BC
4598,211979,BC,7339,183,1113,CS,BC
4599,338071,MBC,7341,183,5008,EE,MBC
4600,263993,BC,7344,183,2726,EC,OC
4601,200016,BC,7345,183,3465,CS,OC
4602,292347,BC,7346,183,1,PT,OC
4603,351688,BC,7347,182.75,4,AS,BC
4604,338059,MBC,7348,182.75,2005,IT,MBC
4605,321229,BC,7349,182.75,2718,CS,BC
4606,269471,BC,7350,182.5,2615,CS,BC
4607,234631,BC,7352,182.5,1210,CS,OC
4608,254010,MBC,7353,182.5,2007,IM,MBC
4609,259817,BC,7355,182.5,1219,EE,OC
4610,230335,BC,7356,182.5,2615,CS,BC
4611,233567,BC,7357,182.5,1113,EE,OC
4612,221456,BCM,7360,182.5,2,PM,OC
4613,232017,BC,7361,182.5,2005,EI,OC
4614,226011,MBC,7362,182.5,2025,EE,OC
4615,218098,BC,7363,182.5,1211,CS,OC
4616,230010,BC,7365,182.5,2005,EI,OC
4617,218994,OC,7366,182.5,2718,CB,OC
4618,230352,BC,7367,182.5,1219,EE,OC
4619,253522,BC,7369,182.5,2718,IT,OC
4620,219935,BC,7370,182.5,2712,EE,OC
4621,287493,BC,7371,182.5,5008,CE,OC
4622,288144,BC,7372,182.5,2622,EC,OC
4623,234950,BC,7373,182.5,5008,EY,BC
4624,230349,BC,7374,182.5,5901,EC,OC
4625,211318,MBC,7377,182.5,1,MN,MBC
4626,234391,BC,7378,182.5,2615,EC,OC
4627,334137,BC,7379,182.5,2711,CS,OC
4628,283672,BC,7381,182.5,2718,CS,BC
4629,235107,BC,7382,182.5,2723,CS,OC
4630,211401,BC,7383,182.5,5986,CS,OC
4631,266707,BC,7384,182.5,4960,EC,OC
4632,239459,BCM,7388,182.5,2005,IT,BCM
4633,222530,BC,7389,182.5,2711,EC,OC
4634,253182,BC,7390,182.5,2005,IB,OC
4635,276337,MBC,7393,182.5,5012,CC,MBC
4636,282020,OC,7394,182.5,1211,IT,OC
4637,344732,MBC,7395,182.5,1,IE,MBC
4638,227506,MBC,7396,182.5,4,PR,MBC
4639,309892,MBC,7397,182.5,2,PP,OC
4640,242853,MBC,7398,182.5,4,AU,MBC
4641,202395,MBC,7399,182.5,4,AU,MBC
4642,278806,BC,7400,182.5,2702,IT,OC
4643,294687,BC,7401,182.5,5008,EY,BC
4644,240065,MBC,7404,182.5,2007,EM,MBC
4645,247013,BC,7407,182.5,1422,CS,OC
4646,283786,BC,7410,182.5,2718,CS,BC
4647,327807,BC,7412,182.5,5008,EY,BC
4648,311046,BC,7413,182.5,1219,ME,OC
4649,212682,BC,7414,182.5,2711,FD,OC
4650,200443,SC,7415,182.5,2006,EE,SC
4651,205802,BC,7416,182.5,2007,ME,BC
4652,220786,BC,7422,182.5,2711,CS,OC
4653,231540,SC,7424,182.5,1315,CS,SC
4654,305794,MBC,7425,182.5,2005,CE,OC
4655,281375,BC,7427,182.5,5008,CE,OC
4656,217105,MBC,7431,182.5,4974,CE,OC
4657,314694,MBC,7433,182.5,2005,IT,MBC
4658,317254,OC,7434,182.5,2006,AS,OC
4659,210853,BC,7435,182.5,5008,MG,OC
4660,207264,BC,7436,182.5,2007,CE,OC
4661,225360,BC,7437,182.5,2712,EE,OC
4662,210438,MBC,7438,182.5,2005,EC,MBC
4663,283306,MBC,7440,182.5,5008,EM,MBC
4664,282584,MBC,7443,182.5,5008,EM,MBC
4665,226436,MBC,7444,182.5,2718,CS,MBC
4666,212630,OC,7448,182.5,1219,EE,OC
4667,250830,BC,7449,182.5,2377,ME,BC
4668,219839,MBC,7451,182.5,1113,CS,MBC
4669,334616,BC,7454,182.5,2025,CS,OC
4670,225724,MBC,7455,182.5,2615,CS,MBC
4671,229804,BC,7459,182.5,1317,EC,OC
4672,344620,BC,7462,182.5,4960,EC,OC
4673,258599,BC,7463,182.5,2739,EC,OC
4674,253431,BC,7464,182.5,2377,ME,BC
4675,215075,BC,7465,182.5,2006,AS,OC
4676,311358,BC,7467,182.5,2615,EC,OC
4677,272283,BC,7468,182.5,2007,CH,BC
4678,204885,BC,7469,182.5,1113,EC,OC
4679,240000,BC,7471,182.5,2712,EE,OC
4680,300739,MBC,7473,182.5,2615,EE,OC
4681,256317,OC,7474,182.5,2702,AG,OC
4682,216750,BC,7476,182.5,1315,CE,BC
4683,306161,MBC,7479,182.5,1,MN,MBC
4684,211725,BC,7480,182.5,1,PT,OC
4685,281776,OC,7482,182.5,1450,IT,OC
4686,332426,BC,7483,182.5,2712,AD,BC
4687,206747,MBC,7486,182.5,1315,ME,MBC
4688,281073,MBC,7487,182.5,2005,EC,MBC
4689,211512,SC,7488,182.5,1315,CS,SC
4690,353576,BCM,7491,182.5,1,GI,BCM
4691,224537,MBC,7492,182.5,5008,EC,MBC
4692,211479,BCM,7493,182.5,5008,IM,BCM
4693,306102,BC,7494,182.5,4,AS,BC
4694,211679,SC,7497,182.5,1,CE,SC
4695,205365,OC,7498,182.5,2719,CS,OC
4696,215571,BC,7501,182.5,2005,EI,OC
4697,329476,BC,7503,182.5,5008,ME,BC
4698,268841,BC,7505,182.5,2007,ME,BC
4699,331067,MBC,7506,182.5,2006,MF,MBC
4700,216826,BC,7509,182.5,2007,ME,BC
4701,296047,MBC,7511,182.5,1315,BM,MBC
4702,309169,MBC,7513,182.5,2005,ME,OC
4703,294284,SC,7514,182.5,4,EM,SC
4704,212644,BC,7515,182.5,2739,CS,OC
4705,260087,OC,7516,182.5,1211,AL,OC
4706,235491,BC,7517,182.5,1211,CS,BC
4707,222098,BC,7518,182.5,4960,CS,OC
4708,234259,BC,7521,182.5,5910,BM,OC
4709,307061,BC,7522,182.5,5901,CS,OC
4710,242088,BC,7523,182.5,2007,CE,OC
4711,271827,MBC,7524,182.5,2711,CS,OC
4712,258866,BC,7525,182.5,1211,CS,BC
4713,246739,BC,7530,182.5,2006,MY,OC
4714,246544,MBC,7534,182.5,1219,BT,MBC
4715,258301,BC,7535,182.5,1317,CS,BC
4716,324857,SC,7537,182.5,4,IM,SC
4717,204014,BC,7541,182.5,2377,ME,BC
4718,202071,BC,7543,182.5,5986,CS,OC
4719,255276,SC,7545,182.5,4,MF,SC
4720,263173,BC,7546,182.5,2025,CS,OC
4721,230646,OC,7548,182.5,2718,IT,OC
4722,277676,BCM,7552,182.5,2702,BT,OC
4723,208120,BC,7556,182.5,1118,AD,OC
4724,258238,BC,7557,182.5,2006,MS,BC
4725,360231,BC,7558,182.5,3011,CS,OC
4726,259300,OC,7559,182.5,1309,CS,OC
4727,213776,BC,7560,182.5,1315,CE,BC
4728,275085,SC,7562,182.5,1,CE,SC
4729,207581,OC,7563,182.5,2615,EC,OC
4730,221825,MBC,7565,182.5,2005,EC,MBC
4731,300675,BC,7566,182.5,1450,CS,BC
4732,290943,MBC,7568,182.5,2712,EC,MBC
4733,222018,OC,7569,182.5,1399,CS,OC
4734,345356,BC,7571,182.5,1419,CS,OC
4735,304811,OC,7574,182.5,2718,EC,OC
4736,339992,BC,7576,182.5,2608,CS,OC
4737,210828,BC,7578,182.5,5008,MG,OC
4738,230902,OC,7580,182.5,1399,CS,OC
4739,343713,BC,7582,182.5,2718,CS,BC
4740,235846,BC,7584,182.5,1211,CS,BC
4741,296708,SC,7585,182.5,4,EM,SC
4742,215722,BC,7587,182.5,1419,CS,OC
4743,349306,BC,7588,182.5,1419,CS,OC
4744,293126,BC,7589,182.5,1450,CS,BC
4745,204798,BC,7592,182.5,1304,CS,BC
4746,345527,BC,7593,182.5,1211,CS,BC
4747,354636,BCM,7596,182.5,2601,BT,OC
4748,272096,MBC,7598,182.5,2620,BT,OC
4749,330865,BC,7599,182.5,4,AS,BC
4750,345314,OC,7601,182.5,1419,AD,OC
