S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
3186,357643,91,146019,18312,4983,RM,OC
3187,303656,91,146049,18318,4984,CS,MBC
3188,287478,91,146051,18319,3460,ME,BC
3189,382477,91,146067,18326,3846,ME,BC
3190,396974,91,146073,18329,4933,CS,MBC
3191,354594,91,146112,18341,1120,IT,ST
3192,288696,91,146126,18350,1513,CS,SCA
3193,406369,91,146160,18361,3852,EE,BCM
3194,321670,91,146166,18363,5930,CE,MBC
3195,388017,91,146170,18366,4928,EC,BC
3196,231389,91,146181,18370A,3016,EC,BC
3197,289454,91,146220,18378,4968,CS,BC
3198,327661,91,146262,18392,4934,CS,MBC
3199,257856,91,146267,18394,4995,EC,BC
3200,356753,91,146276,18395,3926,CE,BC
3201,234292,91,146283,18398,5530,EC,MBC
3202,391536,91,146287,18401,1523,EE,BC
3203,330729,91,146288,18402,1509,EC,SC
3204,236444,91,146336,18422,5536,CS,BC
3205,353477,91,146337,18423,2665,AE,OC
3206,409091,91,146371,18433,3848,EC,OC
3207,340489,91,146383,18438,2627,EE,MBC
3208,368679,91,146385,18439,2665,CS,SCA
3209,355402,91,146404,18444,2737,ME,BC
3210,301015,90.5,146421,18451,3018,ME,BC
3211,402690,90.5,146445,18461,5912,AD,BC
3212,308332,90.5,146486,18477,2613,EC,SC
3213,375242,90.5,146551,18495,5703,EE,OC
3214,384065,90.5,146586,18509,3850,CS,MBC
3215,244410,90.5,146622,18520,1115,EE,OC
3216,296035,90.5,146629,18522,3918,CS,SC
3217,361914,90.5,146700,18542,5502,EC,OC
3218,276678,90.5,146702,18544,2769,PD,OC
3219,372323,90.5,146720,18548,2659,ME,BC
3220,267684,90.5,146735,18555,3804,ME,SC
3221,375423,90.5,146752,18562,3831,EE,MBC
3222,374826,90.5,146760,18564,4984,EC,BC
3223,300163,90.5,146767,18569,1303,CS,SC
3224,362690,90.5,146772,18571,4675,EE,OC
3225,270599,90.5,146796,18578,2314,EC,SC
3226,365738,90.5,146805,18580,2327,ME,BC
3227,245466,90.5,146832,18590,2653,CE,SC
3228,405469,90.5,146835,18591,4952,EE,OC
3229,343287,90.5,146864,18603,3830,IT,SCA
3230,274597,90.5,146876,18606,2772,EC,SC
3231,335397,90.5,146901,18614,2618,MZ,SC
3232,378441,90.5,146904,18616,3805,ME,SCA
3233,298724,90.5,146909,18619,4948,FT,OC
3234,252846,90,146934,18625,1421,ME,BC
3235,289182,90,146935,18626,1303,ME,BC
3236,378487,90,146938,18628,3456,ME,OC
3237,246799,90,147003,18660,3804,AG,BC
3238,366980,90,147035,18671,3403,EC,SC
3239,308284,90,147071,18684,4928,CE,OC
3240,410571,90,147079,18686,1526,CS,BC
3241,325728,90,147099,18691,1121,EC,MBC
3242,368024,90,147140,18703,2750,EC,BCM
3243,248178,90,147144,18704,4999,AD,BCM
3244,355729,90,147205,18727,1228,EC,SC
3245,382317,90,147221,18732,3920,EE,MBC
3246,405257,90,147224,18734,1116,CE,SC
3247,295848,90,147229,18736,4995,AD,MBC
3248,266671,90,147236,18740,1449,EC,MBC
3249,333643,90,147247,18744,2646,ME,BC
3250,374402,90,147285,18755,3811,CE,BC
3251,295245,90,147289,18756,1226,EE,SC
3252,322660,90,147290,18757,2642,ME,SCA
3253,276454,90,147297,18760,4968,ME,OC
3254,375519,90,147306,18764,4978,EE,OC
3255,392003,90,147317,18768,1115,AD,SC
3256,339536,90,147325,18771,2612,ME,OC
3257,355848,90,147350,18779,3923,EC,OC
3258,316201,90,147358,18782,4993,EE,SC
3259,368916,90,147373,18785,3811,ME,OC
3260,315845,90,147386,18788,4983,EE,OC
3261,342635,90,147387,18789,5703,EE,BC
3262,287596,90,147403,18794,4970,EC,BC
3263,236804,89.5,147451,18813,1116,EE,MBC
3264,309396,89.5,147457,18817,2601,BT,SC
3265,336263,89.5,147459,18818,2748,CE,OC
3266,337143,89.5,147479,18822,3461,ME,BC
3267,328961,89.5,147551,18838,4995,EC,MBC
3268,347071,89.5,147558,18841,5990,EE,OC
3269,298955,89.5,147654,18873,1106,EI,SC
3270,374787,89.5,147703,18891,3920,ME,OC
3271,246000,89.5,147753,18911,1405,SC,SCA
3272,300761,89.5,147764,18915,1233,AD,SC
3273,366716,89.5,147795,18923,1316,EE,BCM
3274,369887,89.5,147800,18925,4676,EE,SC
3275,297424,89.5,147810,18927,3403,PH,OC
3276,320804,89.5,147853,18943,2356,ME,BC
3277,285103,89.5,147886,18959,5862,AG,BC
3278,354961,89.5,147895,18962,2601,ME,SC
3279,368392,89.5,147897,18963,4020,ME,BC
3280,387799,89,147914,18970,4943,CS,OC
3281,325013,89,147930,18975,1233,CE,OC
3282,306761,89,147942,18983,4968,CS,MBC
3283,280910,89,147971,18998,2749,ME,MBC
3284,409893,89,148029,19012,1319,CE,BC
3285,321575,89,148032,19014,2634,PC,BC
3286,292190,89,148051,19017,2601,CS,BCM
3287,220878,89,148069,19022,3466,CS,BC
3288,375776,89,148085,19027,2776,CE,BCM
3289,225423,89,148177,19060,3403,AD,BC
3290,362645,89,148182,19061,3805,BT,SC
3291,305724,89,148184,19062,3843,ME,BC
3292,327507,89,148251,19088,4934,EC,MBC
3293,346199,89,148284,19099,2611,AE,SC
3294,352761,89,148288,19100,1210,EC,SCA
3295,232930,89,148294,19104,2716,AG,SC
3296,367323,89,148308,19109,1408,ME,SC
3297,331480,89,148310,19110,2611,EE,SC
3298,290159,89,148317,19112,1101,ME,MBC
3299,391483,89,148353,19122,1232,CS,SC
3300,308505,89,148369,19131,4978,EE,OC
3301,344422,88.5,148381,19134,5536,AG,SC
3302,366822,88.5,148382,19135,2706,ME,SCA
3303,405950,88.5,148393,19138,2636,CE,BC
3304,233552,88.5,148400,19141,4676,CS,SC
3305,305828,88.5,148425,19144,3849,EC,SC
3306,276884,88.5,148443,19151,2341,AD,BC
3307,363138,88.5,148448,19153,2625,BM,BC
3308,308253,88.5,148452,19156,1216,SC,SCA
3309,301876,88.5,148499,19172,2737,CE,OC
3310,357846,88.5,148508,19176,4989,AU,MBC
3311,246789,88.5,148515,19179,5009,EE,BC
3312,359041,88.5,148569,19194,2707,CJ,SC
3313,299727,88.5,148572,19195,1222,IT,SC
3314,319548,88.5,148581,19199,4959,ME,OC
3315,334167,88.5,148584,19201,5988,ME,OC
3316,409400,88.5,148618,19217,2748,CE,MBC
3317,388880,88.5,148636,19224,2345,CS,SC
3318,409447,88.5,148654,19229,1510,ME,OC
3319,321718,88.5,148662,19231,4982,ME,OC
3320,340611,88.5,148668,19233,4953,ME,BC
3321,354377,88.5,148691,19242,1430,CE,MBC
3322,218248,88.5,148704,19246,3803,ME,OC
3323,236270,88.5,148719,19251,4946,EE,OC
3324,358387,88.5,148726,19254,2611,ME,BC
3325,318568,88.5,148728,19255,3011,AU,SC
3326,293626,88.5,148737,19259,1241,AD,MBC
3327,300141,88.5,148746,19261,2610,CE,BC
3328,317915,88.5,148768,19271,5017,ME,MBC
3329,347017,88.5,148782,19274,5502,CE,MBC
3330,217441,88.5,148795,19276,1509,EC,BC
3331,405208,88.5,148807,19279,1229,EC,BC
3332,375723,88,148869,19302,5990,EC,MBC
3333,298374,88,148883,19308,4934,EE,BCM
3334,287089,88,148901,19313,1421,ME,BC
3335,290372,88,148902,19314,3820,EC,SC
3336,307838,88,148934,19324,4948,FT,BC
3337,291721,88,148964,19333,1422,EE,SC
3338,323000,88,148969,19337,2636,ME,SC
3339,275114,88,148975,19340,5930,CE,BC
3340,285114,88,149000,19352,1238,EE,SC
3341,383139,88,149049,19367,2705,ME,OC
3342,354236,88,149064,19370,4977,CS,MBC
3343,261341,88,149069,19373,1452,EE,BC
3344,305411,88,149108,19390,2327,ME,MBC
3345,374350,88,149182,19404,5533,CS,MBC
3346,235534,88,149185,19406,2772,CB,SC
3347,241594,88,149198,19410,5988,ME,OC
3348,320855,88,149271,19437,2616,EC,OC
3349,370530,88,149275,19439,2327,CE,OC
3350,275972,87.5,149311,19457,2354,EC,BC
3351,377667,87.5,149327,19460,4967,EC,SC
3352,353372,87.5,149373,19474,2643,EE,SC
3353,328070,87.5,149381,19477,5703,CE,SC
3354,286090,87.5,149384,19479,2706,IT,BCM
3355,304844,87.5,149421,19489,3806,CE,MBC
3356,295718,87.5,149492,19512,1226,ME,BC
3357,378711,87.5,149527,19522,3456,ME,SC
3358,379787,87.5,149545,19529,3456,EE,MBC
3359,341804,87.5,149575,19537,2620,EC,BCM
3360,371960,87.5,149578,19538,4675,EC,BC
3361,368160,87.5,149585,19541,1229,ME,OC
3362,274522,87.5,149589,19542,2708,MZ,SCA
3363,368838,87.5,149643,19558,1221,CS,OC
3364,363067,87.5,149644,19559,4970,ME,SCA
3365,383918,87.5,149675,19569,2342,CE,BC
3366,383310,87.5,149693,19576,2769,CE,BC
3367,290543,87.5,149698,19579,1512,EC,SC
3368,266056,87.5,149715,19588,3805,FD,SC
3369,379771,87,149785,19608,3815,TX,OC
3370,374869,87,149792,19610,1133,ME,OC
3371,324043,87,149816,19617,3810,EE,BC
3372,334032,87,149837,19622,4957,EC,SC
3373,373871,87,149838,19623,1209,EC,OC
3374,365359,87,149851,19631,1237,EE,SC
3375,284152,87,149893,19645,5009,ME,SCA
3376,314971,87,149903,19647,3018,XM,MBC
3377,391068,87,149923,19657,1313,CS,SC
3378,344960,87,149931,19661,1313,BM,BC
3379,335331,87,149968,19675,4953,CS,MBC
3380,228334,87,149972,19676,4975,EC,BC
3381,391118,87,149975,19679,4968,AD,OC
3382,298748,87,149976,19680,2717,CS,SC
3383,230057,87,149992,19685,4928,EC,BC
3384,285241,87,150111,19723,2621,IT,BCM
3385,340947,87,150142,19734,1510,EC,SC
3386,356737,87,150150,19738,4675,ME,BC
3387,336385,87,150169,19742,2769,PD,BC
3388,235740,87,150205,19753,1209,CS,MBC
3389,333723,86.5,150235,19766,2611,CY,SC
3390,325202,86.5,150266,19775,3920,AD,MBC
3391,308545,86.5,150299,19786,5910,EE,SC
3392,357677,86.5,150338,19802,2707,XM,BC
3393,391605,86.5,150344,19804,5988,ME,SC
3394,369056,86.5,150361,19809,4925,PH,OC
3395,278355,86.5,150387,19820,2607,MZ,BC
3396,350835,86.5,150405,19827,4968,EC,OC
3397,388132,86.5,150416,19835,3701,CE,OC
3398,374673,86.5,150480,19865,3809,EE,OC
3399,252524,86.5,150496,19872,4941,EE,MBC
3400,234481,86.5,150522,19879,4954,EE,MBC
3401,326795,86.5,150539,19886,4952,CS,BCM
3402,291058,86.5,150546,19891,4953,IT,BC
3403,340939,86.5,150580,19901,4917,EE,SC
3404,409281,86.5,150629,19914,1202,IT,SC
3405,255961,86.5,150639,19918,5017,ME,BC
3406,335508,86.5,150647,19920,4968,AD,BC
3407,380915,86.5,150657,19926,2733,EC,MBC
3408,264544,86.5,150668,19933,1501,EE,BC
3409,377664,86.5,150679,19936,3462,EE,MBC
3410,340184,86.5,150688,19939,1408,CE,SC
3411,245837,86.5,150691,19940,4989,EC,BC
3412,403616,86.5,150698,19944,2640,CE,OC
3413,370374,86,150718,19952,4975,ME,BC
3414,302143,86,150732,19957,1414,EC,SC
3415,378318,86,150823,19987,1519,CE,MBC
3416,244735,86,150842,19994,4978,AG,BC
3417,324650,86,150851,19996,2705,ME,SC
3418,333129,86,150858,19998,5919,EE,BC
3419,321775,86,150874,20004,1218,EC,OC
3420,373160,86,150906,20015,3920,ME,BC
3421,235189,86,150928,20021,4993,ME,OC
3422,311752,86,150930,20022,3846,AD,MBC
3423,372955,86,150942,20026,4978,RM,BCM
3424,351934,86,150947,20028,2642,ME,BC
3425,248394,86,150966,20037,2764,MZ,BCM
3426,361272,86,151045,20065,5703,ME,OC
3427,266771,86,151084,20081,2751,CS,BCM
3428,289756,86,151085,20082,1310,ME,MBC
3429,370769,86,151086,20083,1211,AU,SC
3430,317860,86,151088,20085,2726,AL,SCA
3431,387483,86,151098,20087,2747,CS,BCM
3432,362581,86,151122,20094,1504,IT,SCA
3433,354495,86,151128,20096,5902,AD,SC
3434,301640,86,151135,20098,2716,AE,BC
3435,359119,86,151170,20113,2332,EE,OC
3436,360229,85.5,151175,20117,1318,ME,OC
3437,410809,85.5,151216,20132,2673,EE,MBC
3438,398787,85.5,151251,20149,2338,AD,SC
3439,354888,85.5,151254,20150,5533,ME,SC
3440,345461,85.5,151256,20151,2716,ME,BCM
3441,378215,85.5,151261,20154,3456,EC,BC
3442,406535,85.5,151268,20156,3018,CE,SC
3443,409351,85.5,151295,20164,3920,EC,BC
3444,253078,85.5,151345,20180,4982,ME,OC
3445,211880,85.5,151356,20183,3795,CE,MBC
3446,298328,85.5,151375,20188,1303,IT,SC
3447,316997,85.5,151394,20195,5010,CE,MBC
3448,335799,85.5,151469,20222,3804,AG,MBC
3449,380054,85.5,151478,20224,1504,SC,SC
3450,315598,85.5,151509,20240,2354,CE,OC
3451,347257,85.5,151514,20241,3920,ME,SC
3452,340246,85.5,151546,20257,1519,EE,BC
3453,356748,85.5,151561,20265,5930,ME,BC
3454,327438,85.5,151563,20266,4949,MU,BC
3455,340327,85.5,151577,20270,4996,EC,SC
3456,322361,85.5,151578,20271,1449,CE,OC
3457,377519,85.5,151600,20278,5988,ME,MBC
3458,353563,85.5,151608,20281,1519,CE,BC
3459,361924,85,151627,20292,3804,ME,BC
3460,289786,85,151630,20293,3018,ME,SC
3461,410292,85,151653,20304,5921,CS,SC
3462,297590,85,151676,20312,3849,ME,OC
3463,362233,85,151712,20322,2609,EE,SC
3464,381604,85,151745,20330,1311,CS,ST
3465,267654,85,151773,20343,2737,EC,BCM
3466,211350,85,151806,20357,1421,ME,MBC
3467,334666,85,151816,20359,4952,CS,BC
3468,385955,85,151822,20363,2611,CE,BC
3469,342510,85,151824,20364,3848,CS,SC
3470,375752,85,151881,20378,4949,MZ,BC
3471,410424,85,151892,20383,2673,CE,OC
3472,276156,85,151980,20414,1426,ME,OC
3473,277928,85,152010,20426,1217,AD,SC
3474,342919,85,152030,20434,1303,AD,SC
3475,403199,85,152034,20435,1116,ME,SC
3476,337946,84.5,152085,20455,2716,AE,BC
3477,363208,84.5,152112,20465,2639,CS,BCM
3478,381872,84.5,152142,20473,1430,CS,MBC
3479,287638,84.5,152174,20484,1421,CE,MBC
3480,372089,84.5,152182,20485,1150,BM,SC
3481,379348,84.5,152194,20491,2628,BM,SC
3482,375682,84.5,152210,20495,4949,ME,BC
3483,354000,84.5,152219,20499,1125,AE,OC
3484,265005,84.5,152238,20505,4978,EE,SC
3485,300735,84.5,152266,20514,1424,ME,OC
3486,346773,84.5,152300,20524,5930,ME,BC
3487,388383,84.5,152304,20526,2342,CE,SC
3488,387853,84.5,152310,20529,1150,AG,MBC
3489,307926,84.5,152343,20539,2737,CE,SC
3490,387216,84.5,152346,20540,2646,CE,MBC
3491,376147,84.5,152352,20544,4968,ME,BC
3492,339499,84.5,152379,20555,2332,CS,MBC
3493,387410,84.5,152400,20563,2658,ME,OC
3494,394075,84.5,152406,20565,2716,MD,BC
3495,303504,84.5,152411,20567,2705,CE,OC
3496,405548,84,152468,20589,2347,ME,SCA
3497,353527,84,152488,20599,4989,MU,OC
3498,340397,84,152504,20606,2772,ME,BCM
3499,282941,84,152509,20608,4968,AD,SC
3500,339768,84,152529,20617,3920,ME,MBC
3501,398378,84,152571,20634,1116,EE,SCA
3502,385814,84,152579,20637,2610,ME,MBC
3503,326866,84,152601,20640B,5904,EC,SC
3504,226990,84,152614,20648,4933,CS,MBC
3505,303722,84,152638,20658,4929,CS,ST
3506,358022,84,152694,20679,2641,ME,OC
3507,230712,84,152700,20681,4971,ME,OC
3508,305823,84,152702,20682,1217,AD,BC
3509,313264,84,152715,20690,3461,ME,SC
3510,307248,84,152732,20700,4686,EC,BC
3511,305464,84,152742,20703,3808,IT,OC
3512,332400,84,152762,20710,1213,EC,BC
3513,298912,84,152776,20718,2751,AD,SC
3514,347230,84,152791,20726,2338,AG,BC
3515,361123,84,152822,20738,2601,BM,BC
3516,339289,84,152863,20753,2625,EE,BC
3517,402722,84,152870,20757,1313,EE,OC
3518,267809,83.5,152884,20761,4962,ME,SC
3519,337192,83.5,152890,20765,3021,XC,BC
3520,246574,83.5,152894,20766,2622,IT,BCM
3521,321171,83.5,152903,20769,4943,CS,BC
3522,293612,83.5,152913,20773,3908,EE,BC
3523,269068,83.5,152922,20775,4955,CS,MBC
3524,368646,83.5,153039,20817,4957,ME,SC
3525,269505,83.5,153045,20820,2341,ME,SC
3526,299389,83.5,153050,20823,3804,BM,SC
3527,319738,83.5,153100,20847,1137,EE,SC
3528,262237,83.5,153122,20855,4023,IT,MBC
3529,279836,83.5,153168,20871,4984,CS,BC
3530,307571,83.5,153182,20876,2748,EC,MBC
3531,364992,83.5,153188,20880,5930,ME,BC
3532,380034,83.5,153224,20894,2776,ME,SCA
3533,346930,83.5,153225,20895,2611,ME,BC
3534,361344,83,153245,20905,4680,ME,BC
3535,336625,83,153295,20919,3920,AD,SC
3536,394207,83,153353,20942,2611,CE,BC
3537,382135,83,153379,20950,3860,ME,OC
3538,376006,83,153392,20954,5842,IT,MBC
3539,309328,83,153411,20962,5919,BT,SC
3540,350382,83,153458,20984,2648,CE,BCM
3541,393159,83,153566,21025,4949,MU,MBC
3542,285560,83,153611,21042,4943,CS,MBC
3543,389588,83,153621,21049,2711,EI,SC
3544,380562,83,153637,21056,1524,CE,OC
3545,349673,82.5,153647,21059,1137,ME,MBC
3546,286745,82.5,153690,21068,1126,AG,OC
3547,362979,82.5,153720,21078,5502,EC,BC
3548,309422,82.5,153750,21087,4964,EC,BC
3549,381555,82.5,153779,21098,1230,ME,OC
3550,380193,82.5,153828,21116,1430,EC,SCA
3551,408090,82.5,153829,21117,2624,BT,SCA
3552,339845,82.5,153839,21122,1126,AG,BC
3553,275472,82.5,153842,21124,2711,CH,SC
3554,216340,82.5,153862,21129,1306,AD,BCM
3555,300780,82.5,153943,21160,1427,EE,OC
3556,342219,82.5,153977,21178,4675,EC,MBC
3557,346350,82.5,153980,21180,2769,BC,MBC
3558,306786,82,154018,21195,3807,SC,SC
3559,368602,82,154022,21197,2606,EC,BC
3560,308376,82,154065,21211,2614,IT,SC
3561,349821,82,154135,21235,4981,ME,BC
3562,269245,82,154152,21245,1217,MU,OC
3563,333759,82,154186,21259,1420,AE,SC
3564,313724,82,154219,21273,2354,ME,SC
3565,353272,82,154303,21309,2623,EC,SC
3566,245724,82,154318,21317,2726,MZ,SC
3567,298598,82,154339,21329,4978,SC,BC
3568,353273,82,154362,21339,2743,CE,SC
3569,321941,82,154372,21341,3806,ME,BC
3570,345179,82,154378,21344,1230,ME,MBC
3571,398675,82,154384,21347,1209,CS,BC
3572,373373,81.5,154414A,21361A,3926,ME,BC
3573,353219,81.5,154453,21376,1434,ME,SC
3574,379922,81.5,154454,21377,3456,EE,SC
3575,246493,81.5,154459,21378,1301,EC,BC
3576,391484,81.5,154461,21379,4994,EC,SC
3577,363241,81.5,154471,21382,5913,EE,SCA
3578,387722,81.5,154490,21389A,3821,ME,BC
3579,314914,81.5,154495,21392,1503,CH,OC
3580,336963,81.5,154518,21398,1516,ME,BCM
3581,305555,81.5,154580,21418,1232,IT,BC
3582,306975,81.5,154612,21432,4680,EE,SC
3583,405744,81.5,154686,21461,2606,CE,OC
3584,381278,81.5,154692,21464,3782,EE,BC
3585,378351,81.5,154698,21468,4680,CE,BC
3586,335757,81,154723,21477,2707,ME,SCA
3587,347222,81,154725,21478,2647,ME,OC
3588,369274,81,154730,21480,1402,ME,OC
3589,311554,81,154733,21483,5915,CE,OC
3590,403537,81,154734,21484,2767,EE,MBC
3591,357840,81,154761,21494,1517,EC,MBC
3592,288377,81,154773,21501,4974,ME,SC
3593,315587,81,154791,21507,3849,EC,MBC
3594,350003,81,154815,21514,1207,ME,BC
3595,406808,81,154838,21522,3821,EE,BC
3596,336722,81,154846,21525,2763,MZ,BCM
3597,368213,81,154863,21532,1518,ME,BC
3598,389100,81,154866,21534,1441,CE,BC
3599,370007,81,154873,21535,1409,CE,OC
3600,362608,81,154879,21536,4675,EE,SC
3601,410474,81,154903,21544,2734,MO,SC
3602,368767,81,154931,21556,3018,CE,MBC
3603,264735,81,154953,21561,4993,ME,BC
3604,389061,81,154954,21562,3456,EE,BC
3605,322808,81,154956,21563,3849,ME,OC
3606,390976,81,154973,21572,4669,EC,MBC
3607,345141,81,154980,21574,3849,EE,MBC
3608,391326,81,154983,21575,3845,ME,SC
3609,363841,81,155000,21581,5930,CS,SC
3610,295206,81,155006,21582,1438,CS,MBC
3611,374567,81,155066,21602,4993,ME,MBC
3612,354367,81,155092,21612,3016,EE,MBC
3613,351309,81,155115,21619,2652,ME,BC
3614,272663,81,155130,21624,4981,EE,BC
3615,233188,81,155134,21626,4993,BM,BC
3616,354701,81,155144,21630,2658,EE,SC
3617,333438,80.5,155180,21642,4983,AG,BC
3618,338415,80.5,155196,21647,2705,CS,SC
3619,319369,80.5,155233,21658,4957,ME,MBC
3620,273971,80.5,155236,21659,2341,BM,BC
3621,368475,80.5,155267,21675,2606,CE,OC
3622,336262,80.5,155271,21677,3857,ME,OC
3623,263357,80.5,155304,21692,2606,EC,BC
3624,390582,80.5,155309,21697,3857,ME,SC
3625,382363,80.5,155320,21702,3804,ME,BC
3626,299360,80.5,155337,21707,2723,BM,SC
3627,349377,80.5,155338,21708,3813,EC,BC
3628,341157,80.5,155384,21727,2356,CE,OC
3629,339579,80.5,155415,21742,1449,AG,SC
3630,352094,80.5,155431,21748,2717,CE,MBC
3631,368185,80.5,155470,21760,2350,EC,OC
3632,326631,80.5,155477,21763,1437,EC,BC
3633,299725,80.5,155501,21771,5915,CE,BC
3634,321799,80,155531,21787,2764,ME,SC
3635,348267,80,155593,21812,3812,CE,MBC
3636,381223,80,155607,21815,4931,CE,OC
3637,306002,80,155609,21816,4982,CS,OC
3638,256939,80,155618,21821,4980,EE,MBC
3639,270510,80,155666,21839,4024,CE,MBC
3640,377696,80,155683,21847,4670,AG,MBC
3641,306361,80,155708,21856,4992,ME,OC
3642,406120,80,155728,21865,2776,AU,SC
3643,327050,80,155740,21869,3810,ME,MBC
3644,334591,80,155745,21871,2656,CE,BC
3645,410360,80,155755,21877,2652,IT,SCA
3646,408866,80,155769,21885,1524,EE,MBC
3647,378257,80,155778,21887,3833,CE,OC
3648,368870,80,155810,21900,2633,ME,BC
3649,292867,80,155915,21939,3021,CE,OC
3650,298230,80,155917,21940,3801,ME,SC
3651,263055,80,155935,21948,5017,ME,BCM
3652,371489,80,155980,21970,1202,EE,BC
3653,410053,80,156010,21984,2743,FD,BCM
3654,392191,80,156021,21990,1225,EE,SC
3655,374182,80,156045,22004,2632,CE,BC
3656,268654,80,156066,22011,4946,CS,BC
3657,333602,80,156111,22025,3819,IC,OC
3658,402708,79.5,156205,22067,4943,ME,OC
3659,336512,78.5,156253,22088,3810,ME,SC
3660,243612,78,156268,22094,1421,CE,BC
